交易 #,類型,日期和時間,訊號,價格 TWD,大小（數量）,大小（值）,淨損益 TWD,淨損益 %,有利波動 TWD,有利波動 %,不利波動 TWD,不利波動 %,累積損益 TWD,累積損益 %
10,多頭進場,2022-01-13 09:45,L_Cmd,18468,1,923400,-3290,-0.36,830,0.09,-3270,-0.35,-9000,-2.25
11,多頭出場,2022-01-13 21:35,L_Exit,18583,1,928450,660,0.07,730,0.08,-120,-0.01,-8360,-2.09
11,多頭進場,2022-01-13 21:15,L_Cmd,18569,1,928450,660,0.07,730,0.08,-120,-0.01,-8360,-2.09
12,多頭出場,2022-01-13 22:30,L_Exit_Add,18602,1,929000,1060,0.11,1130,0.12,-470,-0.05,-7300,-1.82
12,多頭進場,2022-01-13 21:35,L_Add,18580,1,929000,1060,0.11,1130,0.12,-470,-0.05,-7300,-1.82
13,多頭出場,2022-01-13 22:35,L_Exit_Add,18620,1,929500,1460,0.16,1530,0.16,-970,-0.10,-5820,-1.45
13,多頭進場,2022-01-13 22:10,L_Add,18590,1,929500,1460,0.16,1530,0.16,-970,-0.10,-5820,-1.45
14,多頭出場,2022-01-13 23:15,L_Exit,18607,1,932050,-1740,-0.19,430,0.05,-1720,-0.18,-7560,-1.89
14,多頭進場,2022-01-13 22:55,L_Cmd,18641,1,932050,-1740,-0.19,430,0.05,-1720,-0.18,-7560,-1.89
15,多頭出場,2022-01-14 01:20,L_Exit,18561,1,930200,-2190,-0.24,780,0.08,-2170,-0.23,-9750,-2.44
15,多頭進場,2022-01-14 00:35,L_Cmd,18604,1,930200,-2190,-0.24,780,0.08,-2170,-0.23,-9750,-2.44
16,多頭出場,2022-01-14 04:10,Trend Rev,18563,1,929800,-1690,-0.18,580,0.06,-1720,-0.18,-11440,-2.86
16,多頭進場,2022-01-14 03:05,L_Cmd,18596,1,929800,-1690,-0.18,580,0.06,-1720,-0.18,-11440,-2.86
17,空頭出場,2022-01-14 13:20,S_Exit,18364,1,913400,-4840,-0.53,2430,0.27,-4820,-0.53,-16280,-4.07
17,空頭進場,2022-01-14 09:45,S_Cmd,18268,1,913400,-4840,-0.53,2430,0.27,-4820,-0.53,-16280,-4.07
18,多頭出場,2022-01-15 01:50,Trend Rev,18378,1,920800,-1940,-0.21,1280,0.14,-2120,-0.23,-18220,-4.55
18,多頭進場,2022-01-14 23:00,L_Cmd,18416,1,920800,-1940,-0.21,1280,0.14,-2120,-0.23,-18220,-4.55
19,多頭出場,2022-01-15 03:30,Trend Rev,18386,1,920200,-940,-0.10,180,0.02,-920,-0.10,-19160,-4.79
19,多頭進場,2022-01-15 03:10,L_Cmd,18404,1,920200,-940,-0.10,180,0.02,-920,-0.10,-19160,-4.79
20,多頭出場,2022-01-18 01:25,L_Exit_Add,18514,1,926000,-340,-0.04,1580,0.17,-970,-0.10,-19520,-4.88
20,多頭進場,2022-01-17 13:25,L_Cmd,18520,1,926000,-340,-0.04,1580,0.17,-970,-0.10,-19520,-4.88
21,多頭出場,2022-01-18 01:30,Trend Rev,18512,1,926850,-1290,-0.14,180,0.02,-1420,-0.15,-20790,-5.20
21,多頭進場,2022-01-17 21:05,L_Add,18537,1,926850,-1290,-0.14,180,0.02,-1420,-0.15,-20790,-5.20
22,多頭出場,2022-01-18 08:55,L_Exit,18520,1,927300,-1340,-0.14,380,0.04,-1320,-0.14,-22130,-5.53
22,多頭進場,2022-01-18 08:50,L_Cmd,18546,1,927300,-1340,-0.14,380,0.04,-1320,-0.14,-22130,-5.53
23,多頭出場,2022-01-18 11:40,Trend Rev,18519,1,927050,-1140,-0.12,2080,0.22,-1520,-0.16,-23290,-5.82
23,多頭進場,2022-01-18 09:40,L_Cmd,18541,1,927050,-1140,-0.12,2080,0.22,-1520,-0.16,-23290,-5.82
24,多頭出場,2022-01-18 11:40,Trend Rev,18519,1,928550,-2640,-0.28,580,0.06,-3020,-0.33,-25910,-6.48
24,多頭進場,2022-01-18 09:45,L_Add,18571,1,928550,-2640,-0.28,580,0.06,-3020,-0.33,-25910,-6.48
25,空頭出場,2022-01-18 17:15,S_Exit,18280,1,917400,3360,0.37,3430,0.37,-20,0.00,-22550,-5.64
25,空頭進場,2022-01-18 13:45,S_Cmd,18348,1,917400,3360,0.37,3430,0.37,-20,0.00,-22550,-5.64
26,空頭出場,2022-01-18 23:10,S_Exit,18307,1,914300,-1090,-0.12,1080,0.12,-1070,-0.12,-23660,-5.91
26,空頭進場,2022-01-18 22:35,S_Cmd,18286,1,914300,-1090,-0.12,1080,0.12,-1070,-0.12,-23660,-5.91
27,空頭出場,2022-01-19 01:45,S_Exit_Add,18239,1,913650,1660,0.18,1730,0.19,-2070,-0.23,-21980,-5.49
27,空頭進場,2022-01-18 22:50,S_Add,18273,1,913650,1660,0.18,1730,0.19,-2070,-0.23,-21980,-5.49
28,空頭出場,2022-01-19 08:45,S_Exit,18194,1,911700,1960,0.21,2030,0.22,-820,-0.09,-20040,-5.01
28,空頭進場,2022-01-19 04:20,S_Cmd,18234,1,911700,1960,0.21,2030,0.22,-820,-0.09,-20040,-5.01
29,空頭出場,2022-01-19 09:05,S_Exit_Add,18271,1,910950,-2640,-0.29,1480,0.16,-2620,-0.29,-22660,-5.66
29,空頭進場,2022-01-19 04:45,S_Add,18219,1,910950,-2640,-0.29,1480,0.16,-2620,-0.29,-22660,-5.66
30,空頭出場,2022-01-19 11:45,S_Exit,18163,1,911150,2960,0.32,3030,0.33,-820,-0.09,-19740,-4.93
30,空頭進場,2022-01-19 11:10,S_Cmd,18223,1,911150,2960,0.32,3030,0.33,-820,-0.09,-19740,-4.93
31,空頭出場,2022-01-19 15:00,S_Exit_G,18161,1,910250,2160,0.24,3130,0.34,-870,-0.10,-17600,-4.40
31,空頭進場,2022-01-19 11:30,S_Add,18205,1,910250,2160,0.24,3130,0.34,-870,-0.10,-17600,-4.40
32,空頭出場,2022-01-19 15:00,S_Exit_Add,18137,1,909650,2760,0.30,2830,0.31,-1470,-0.16,-14820,-3.70
32,空頭進場,2022-01-19 11:45,S_Add,18193,1,909650,2760,0.30,2830,0.31,-1470,-0.16,-14820,-3.70
33,空頭出場,2022-01-19 17:45,Trend Rev,18218,1,908400,-2540,-0.28,1580,0.17,-2720,-0.30,-17340,-4.33
33,空頭進場,2022-01-19 11:50,S_Add,18168,1,908400,-2540,-0.28,1580,0.17,-2720,-0.30,-17340,-4.33
34,空頭出場,2022-01-19 17:45,Trend Rev,18218,1,908250,-2690,-0.30,1430,0.16,-2720,-0.30,-20010,-5.00
34,空頭進場,2022-01-19 13:35,S_G_進,18165,1,908250,-2690,-0.30,1430,0.16,-2720,-0.30,-20010,-5.00
35,空頭出場,2022-01-20 01:05,Trend Rev,18217,1,910600,-290,-0.03,1630,0.18,-570,-0.06,-20360,-5.09
35,空頭進場,2022-01-19 23:30,S_Cmd,18212,1,910600,-290,-0.03,1630,0.18,-570,-0.06,-20360,-5.09
36,空頭出場,2022-01-20 01:05,Trend Rev,18217,1,909800,-1090,-0.12,830,0.09,-1370,-0.15,-21430,-5.36
36,空頭進場,2022-01-19 23:40,S_Add,18196,1,909800,-1090,-0.12,830,0.09,-1370,-0.15,-21430,-5.36
37,空頭出場,2022-01-20 01:05,Trend Rev,18217,1,909550,-1340,-0.15,580,0.06,-1620,-0.18,-22750,-5.69
37,空頭進場,2022-01-19 23:50,S_Add,18191,1,909550,-1340,-0.15,580,0.06,-1620,-0.18,-22750,-5.69
38,空頭出場,2022-01-20 01:05,Trend Rev,18217,1,909350,-1540,-0.17,380,0.04,-1820,-0.20,-24270,-6.07
38,空頭進場,2022-01-20 00:15,S_G_進,18187,1,909350,-1540,-0.17,380,0.04,-1820,-0.20,-24270,-6.07
39,空頭出場,2022-01-20 04:55,S_Exit,18155,1,909500,1710,0.19,1780,0.20,-1120,-0.12,-22620,-5.65
39,空頭進場,2022-01-20 03:10,S_Cmd,18190,1,909500,1710,0.19,1780,0.20,-1120,-0.12,-22620,-5.65
40,空頭出場,2022-01-20 08:45,S_Exit_G,18171,1,908950,360,0.04,1230,0.14,-1870,-0.21,-22260,-5.56
40,空頭進場,2022-01-20 03:25,S_Add,18179,1,908950,360,0.04,1230,0.14,-1870,-0.21,-22260,-5.56
41,空頭出場,2022-01-20 08:55,S_Exit_G,18155,1,908500,710,0.08,780,0.09,-2320,-0.26,-21550,-5.39
41,空頭進場,2022-01-20 04:35,S_Add,18170,1,908500,710,0.08,780,0.09,-2320,-0.26,-21550,-5.39
42,空頭出場,2022-01-20 09:15,S_Exit_Add,18086,1,908400,4060,0.45,4130,0.45,-2420,-0.27,-17490,-4.37
42,空頭進場,2022-01-20 04:55,S_G_進,18168,1,908400,4060,0.45,4130,0.45,-2420,-0.27,-17490,-4.37
43,空頭出場,2022-01-20 09:15,S_Exit_Add,18086,1,910150,5810,0.64,5880,0.65,-670,-0.07,-11660,-2.91
43,空頭進場,2022-01-20 08:45,S_G_進,18203,1,910150,5810,0.64,5880,0.65,-670,-0.07,-11660,-2.91
44,空頭出場,2022-01-20 09:15,S_Exit_G,18086,1,908200,3860,0.43,3930,0.43,-2370,-0.26,-7780,-1.94
44,空頭進場,2022-01-20 08:55,S_G_進,18164,1,908200,3860,0.43,3930,0.43,-2370,-0.26,-7780,-1.94
45,空頭出場,2022-01-20 09:15,S_Exit_G,18086,1,908350,4010,0.44,4080,0.45,-2220,-0.24,-3750,-0.94
45,空頭進場,2022-01-20 09:00,S_G_進,18167,1,908350,4010,0.44,4080,0.45,-2220,-0.24,-3750,-0.94
46,空頭出場,2022-01-20 09:30,S_Exit,18151,1,904400,-3190,-0.35,280,0.03,-3170,-0.35,-6940,-1.73
46,空頭進場,2022-01-20 09:20,S_Cmd,18088,1,904400,-3190,-0.35,280,0.03,-3170,-0.35,-6940,-1.73
47,空頭出場,2022-01-20 22:45,Trend Rev,18228,1,910950,-490,-0.05,130,0.01,-720,-0.08,-7430,-1.86
47,空頭進場,2022-01-20 22:40,S_Cmd,18219,1,910950,-490,-0.05,130,0.01,-720,-0.08,-7430,-1.86
48,空頭出場,2022-01-21 03:45,S_Exit,18204,1,912050,1810,0.20,1880,0.21,-170,-0.02,-5660,-1.41
48,空頭進場,2022-01-21 03:15,S_Cmd,18241,1,912050,1810,0.20,1880,0.21,-170,-0.02,-5660,-1.41
49,空頭出場,2022-01-21 04:00,S_Exit_Add,18199,1,911500,1510,0.17,1580,0.17,-20,0.00,-4170,-1.04
49,空頭進場,2022-01-21 03:35,S_Add,18230,1,911500,1510,0.17,1580,0.17,-20,0.00,-4170,-1.04
50,空頭出場,2022-01-21 04:05,S_Exit_Add,18180,1,910950,1910,0.21,1980,0.22,-170,-0.02,-2260,-0.56
50,空頭進場,2022-01-21 03:45,S_Add,18219,1,910950,1910,0.21,1980,0.22,-170,-0.02,-2260,-0.56
51,空頭出場,2022-01-21 04:05,S_Exit_Add,18180,1,910600,1560,0.17,1630,0.18,-170,-0.02,-680,-0.17
51,空頭進場,2022-01-21 03:50,S_Add,18212,1,910600,1560,0.17,1630,0.18,-170,-0.02,-680,-0.17
52,空頭出場,2022-01-21 04:05,S_Exit_G,18180,1,910550,1510,0.17,1580,0.17,-170,-0.02,850,0.21
52,空頭進場,2022-01-21 03:55,S_G_進,18211,1,910550,1510,0.17,1580,0.17,-170,-0.02,850,0.21
53,空頭出場,2022-01-21 04:05,S_Exit_G,18180,1,910200,1160,0.13,1230,0.14,-120,-0.01,2030,0.51
53,空頭進場,2022-01-21 04:05,S_G_進,18204,1,910200,1160,0.13,1230,0.14,-120,-0.01,2030,0.51
54,空頭出場,2022-01-21 04:20,S_Exit,18140,1,909200,2160,0.24,2230,0.25,-370,-0.04,4170,1.04
54,空頭進場,2022-01-21 04:10,S_Cmd,18184,1,909200,2160,0.24,2230,0.25,-370,-0.04,4170,1.04
55,空頭出場,2022-01-21 04:30,S_Exit_Add,18114,1,908250,2510,0.28,2580,0.28,-20,0.00,6660,1.67
55,空頭進場,2022-01-21 04:20,S_Add,18165,1,908250,2510,0.28,2580,0.28,-20,0.00,6660,1.67
56,空頭出場,2022-01-21 04:50,S_Exit_Add,18096,1,907000,2160,0.24,2230,0.25,-70,-0.01,8800,2.20
56,空頭進場,2022-01-21 04:25,S_Add,18140,1,907000,2160,0.24,2230,0.25,-70,-0.01,8800,2.20
57,空頭出場,2022-01-21 04:50,S_Exit_Add,18044,1,906700,4460,0.49,4530,0.50,-20,0.00,13280,3.32
57,空頭進場,2022-01-21 04:30,S_Add,18134,1,906700,4460,0.49,4530,0.50,-20,0.00,13280,3.32
58,空頭出場,2022-01-21 04:50,S_Exit_Add,18044,1,906100,3860,0.43,3930,0.43,-20,0.00,17160,4.29
58,空頭進場,2022-01-21 04:35,S_Add,18122,1,906100,3860,0.43,3930,0.43,-20,0.00,17160,4.29
59,空頭出場,2022-01-21 04:50,S_Exit_G,18044,1,905650,3410,0.38,3480,0.38,-470,-0.05,20590,5.15
59,空頭進場,2022-01-21 04:40,S_G_進,18113,1,905650,3410,0.38,3480,0.38,-470,-0.05,20590,5.15
60,空頭出場,2022-01-21 09:20,S_Exit,17928,1,900150,3710,0.41,3780,0.42,-1570,-0.17,24260,6.07
60,空頭進場,2022-01-21 09:00,S_Cmd,18003,1,900150,3710,0.41,3780,0.42,-1570,-0.17,24260,6.07
61,空頭出場,2022-01-21 11:35,S_Exit_G,17874,1,898200,4460,0.50,4530,0.50,-2570,-0.29,28700,7.18
61,空頭進場,2022-01-21 09:10,S_Add,17964,1,898200,4460,0.50,4530,0.50,-2570,-0.29,28700,7.18
62,空頭出場,2022-01-21 12:45,S_Exit_G,17856,1,896800,3960,0.44,4030,0.45,-3970,-0.44,32660,8.16
62,空頭進場,2022-01-21 09:20,S_Add,17936,1,896800,3960,0.44,4030,0.45,-3970,-0.44,32660,8.16
63,空頭出場,2022-01-21 12:50,S_Exit_Add,17846,1,895400,3060,0.34,3130,0.35,-5370,-0.60,35720,8.93
63,空頭進場,2022-01-21 09:50,S_Add,17908,1,895400,3060,0.34,3130,0.35,-5370,-0.60,35720,8.93
64,空頭出場,2022-01-21 13:05,S_Exit_G,17844,1,895400,3160,0.35,3230,0.36,-1820,-0.20,38880,9.72
64,空頭進場,2022-01-21 10:50,S_G_進,17908,1,895400,3160,0.35,3230,0.36,-1820,-0.20,38880,9.72
65,空頭出場,2022-01-21 23:20,S_Exit_Add,17809,1,893850,3360,0.38,3430,0.38,-3670,-0.41,42240,10.56
65,空頭進場,2022-01-21 11:40,S_G_進,17877,1,893850,3360,0.38,3430,0.38,-3670,-0.41,42240,10.56
66,空頭出場,2022-01-21 23:20,S_Exit_G,17809,1,893150,2660,0.30,2730,0.31,-4370,-0.49,44920,11.23
66,空頭進場,2022-01-21 12:50,S_G_進,17863,1,893150,2660,0.30,2730,0.31,-4370,-0.49,44920,11.23
67,空頭出場,2022-01-21 23:20,S_Exit_G,17809,1,892600,2110,0.24,2180,0.24,-4920,-0.55,47050,11.76
67,空頭進場,2022-01-21 12:55,S_G_進,17852,1,892600,2110,0.24,2180,0.24,-4920,-0.55,47050,11.76
68,空頭出場,2022-01-22 03:30,S_Exit_Add,17813,1,892000,1310,0.15,1580,0.18,-3870,-0.43,48360,12.09
68,空頭進場,2022-01-21 23:15,S_G_進,17840,1,892000,1310,0.15,1580,0.18,-3870,-0.43,48360,12.09
69,空頭出場,2022-01-22 04:10,S_Exit_Add,17750,1,890600,3060,0.34,3130,0.35,-720,-0.08,51400,12.85
69,空頭進場,2022-01-22 03:30,S_Add,17812,1,890600,3060,0.34,3130,0.35,-720,-0.08,51400,12.85
70,空頭出場,2022-01-24 08:45,S_Exit_Add,17729,1,888300,1810,0.20,3280,0.37,-1020,-0.11,53190,13.30
70,空頭進場,2022-01-22 04:00,S_Add,17766,1,888300,1810,0.20,3280,0.37,-1020,-0.11,53190,13.30
71,空頭出場,2022-01-24 08:45,S_Exit_Add,17729,1,888200,1710,0.19,3180,0.36,-720,-0.08,54920,13.73
71,空頭進場,2022-01-22 04:05,S_Add,17764,1,888200,1710,0.19,3180,0.36,-720,-0.08,54920,13.73
72,空頭出場,2022-01-24 09:55,S_Exit_Add,17822,1,886500,-4640,-0.52,1480,0.17,-4620,-0.52,50300,12.58
72,空頭進場,2022-01-22 04:30,S_Add,17730,1,886500,-4640,-0.52,1480,0.17,-4620,-0.52,50300,12.58
73,空頭出場,2022-01-24 10:45,Trend Rev,17863,1,885400,-7790,-0.88,380,0.04,-7920,-0.89,42530,10.63
73,空頭進場,2022-01-22 04:55,S_G_進,17708,1,885400,-7790,-0.88,380,0.04,-7920,-0.89,42530,10.63
74,空頭出場,2022-01-24 22:50,S_Exit,17750,1,889850,2310,0.26,2380,0.27,-1120,-0.13,44800,11.20
74,空頭進場,2022-01-24 22:05,S_Cmd,17797,1,889850,2310,0.26,2380,0.27,-1120,-0.13,44800,11.20
75,空頭出場,2022-01-24 23:10,S_Exit_Add,17702,1,888650,3510,0.39,3580,0.40,-570,-0.06,48290,12.07
75,空頭進場,2022-01-24 22:45,S_Add,17773,1,888650,3510,0.39,3580,0.40,-570,-0.06,48290,12.07
76,空頭出場,2022-01-24 23:10,S_Exit_Add,17702,1,888250,3110,0.35,3180,0.36,-620,-0.07,51420,12.86
76,空頭進場,2022-01-24 22:50,S_Add,17765,1,888250,3110,0.35,3180,0.36,-620,-0.07,51420,12.86
77,空頭出場,2022-01-24 23:10,S_Exit_G,17702,1,887500,2360,0.27,2430,0.27,-820,-0.09,53800,13.45
77,空頭進場,2022-01-24 23:00,S_Add,17750,1,887500,2360,0.27,2430,0.27,-820,-0.09,53800,13.45
78,空頭出場,2022-01-25 00:10,S_Exit_Add,17669,1,887100,3610,0.41,3680,0.41,-870,-0.10,57370,14.34
78,空頭進場,2022-01-24 23:05,S_G_進,17742,1,887100,3610,0.41,3680,0.41,-870,-0.10,57370,14.34
79,空頭出場,2022-01-25 00:25,S_Exit_G,17659,1,886350,3360,0.38,3430,0.39,-1620,-0.18,60730,15.18
79,空頭進場,2022-01-24 23:15,S_Add,17727,1,886350,3360,0.38,3430,0.39,-1620,-0.18,60730,15.18
80,空頭出場,2022-01-25 00:35,S_Exit_Add,17641,1,884500,2410,0.27,2480,0.28,-3470,-0.39,63140,15.78
80,空頭進場,2022-01-24 23:20,S_Add,17690,1,884500,2410,0.27,2480,0.28,-3470,-0.39,63140,15.78
81,空頭出場,2022-01-25 00:40,S_Exit_Add,17618,1,885100,4160,0.47,4230,0.48,-170,-0.02,67300,16.83
81,空頭進場,2022-01-25 00:05,S_G_進,17702,1,885100,4160,0.47,4230,0.48,-170,-0.02,67300,16.83
82,空頭出場,2022-01-25 00:40,S_Exit_G,17618,1,883800,2860,0.32,2930,0.33,-1170,-0.13,70180,17.54
82,空頭進場,2022-01-25 00:15,S_G_進,17676,1,883800,2860,0.32,2930,0.33,-1170,-0.13,70180,17.54
83,空頭出場,2022-01-25 00:40,S_Exit_G,17618,1,883700,2760,0.31,2830,0.32,-270,-0.03,72960,18.24
83,空頭進場,2022-01-25 00:35,S_G_進,17674,1,883700,2760,0.31,2830,0.32,-270,-0.03,72960,18.24
84,空頭出場,2022-01-25 00:50,S_Exit_G,17578,1,882050,3110,0.35,3180,0.36,-120,-0.01,76050,19.01
84,空頭進場,2022-01-25 00:40,S_G_進,17641,1,882050,3110,0.35,3180,0.36,-120,-0.01,76050,19.01
85,空頭出場,2022-01-25 01:15,S_Exit_Add,17510,1,881250,5710,0.65,5780,0.66,-220,-0.02,81780,20.45
85,空頭進場,2022-01-25 00:45,S_Add,17625,1,881250,5710,0.65,5780,0.66,-220,-0.02,81780,20.45
86,空頭出場,2022-01-25 02:50,S_Exit_Add,17708,1,878950,-6490,-0.74,3480,0.40,-6470,-0.74,75310,18.83
86,空頭進場,2022-01-25 00:50,S_Add,17579,1,878950,-6490,-0.74,3480,0.40,-6470,-0.74,75310,18.83
87,空頭出場,2022-01-25 18:15,Trend Rev,17646,1,882200,-140,-0.02,5530,0.63,-4820,-0.55,75150,18.79
87,空頭進場,2022-01-25 09:40,S_Cmd,17644,1,882200,-140,-0.02,5530,0.63,-4820,-0.55,75150,18.79
88,空頭出場,2022-01-25 18:15,Trend Rev,17646,1,879600,-2740,-0.31,2930,0.33,-4320,-0.49,72430,18.11
88,空頭進場,2022-01-25 11:30,S_Add,17592,1,879600,-2740,-0.31,2930,0.33,-4320,-0.49,72430,18.11
89,空頭出場,2022-01-25 23:25,S_Exit,17579,1,876150,-2840,-0.32,730,0.08,-2820,-0.32,69590,17.40
89,空頭進場,2022-01-25 22:55,S_Cmd,17523,1,876150,-2840,-0.32,730,0.08,-2820,-0.32,69590,17.40
90,空頭出場,2022-02-07 08:45,S_Exit,17800,1,881300,-8740,-0.99,230,0.03,-8720,-0.99,60850,15.21
90,空頭進場,2022-01-26 04:55,S_Cmd,17626,1,881300,-8740,-0.99,230,0.03,-8720,-0.99,60850,15.21
91,多頭出場,2022-02-08 23:00,L_Exit,17963,1,899200,-1090,-0.12,330,0.04,-1070,-0.12,59760,14.94
91,多頭進場,2022-02-08 22:40,L_Cmd,17984,1,899200,-1090,-0.12,330,0.04,-1070,-0.12,59760,14.94
92,多頭出場,2022-02-09 00:45,L_Exit,18026,1,899900,1360,0.15,1430,0.16,-170,-0.02,61080,15.27
92,多頭進場,2022-02-08 23:50,L_Cmd,17998,1,899900,1360,0.15,1430,0.16,-170,-0.02,61080,15.27
93,多頭出場,2022-02-09 04:50,L_Exit_Add,18045,1,900650,1560,0.17,1630,0.18,-1170,-0.13,62640,15.66
93,多頭進場,2022-02-09 00:05,L_Add,18013,1,900650,1560,0.17,1630,0.18,-1170,-0.13,62640,15.66
94,多頭出場,2022-02-09 08:45,L_Exit_Add,18075,1,901000,2710,0.30,2780,0.31,-1520,-0.17,65370,16.34
94,多頭進場,2022-02-09 00:20,L_Add,18020,1,901000,2710,0.30,2780,0.31,-1520,-0.17,65370,16.34
95,多頭出場,2022-02-09 08:45,L_Exit_Add,18075,1,901600,2110,0.23,2180,0.24,-2120,-0.24,67500,16.88
95,多頭進場,2022-02-09 03:05,L_Add,18032,1,901600,2110,0.23,2180,0.24,-2120,-0.24,67500,16.88
96,多頭出場,2022-02-09 10:30,L_Exit,18051,1,904600,-2090,-0.23,630,0.07,-2070,-0.23,65410,16.35
96,多頭進場,2022-02-09 09:05,L_Cmd,18092,1,904600,-2090,-0.23,630,0.07,-2070,-0.23,65410,16.35
97,多頭出場,2022-02-09 13:05,L_Exit,18167,1,906250,2060,0.23,2130,0.24,-620,-0.07,67450,16.86
97,多頭進場,2022-02-09 12:25,L_Cmd,18125,1,906250,2060,0.23,2130,0.24,-620,-0.07,67450,16.86
98,多頭出場,2022-02-09 16:50,L_Exit_Add,18196,1,907300,2460,0.27,2530,0.28,-20,0.00,69910,17.48
98,多頭進場,2022-02-09 13:05,L_Add,18146,1,907300,2460,0.27,2530,0.28,-20,0.00,69910,17.48
99,多頭出場,2022-02-09 17:00,L_Exit_Add,18209,1,908050,2360,0.26,2430,0.27,-720,-0.08,72290,18.07
99,多頭進場,2022-02-09 13:10,L_Add,18161,1,908050,2360,0.26,2430,0.27,-720,-0.08,72290,18.07
100,多頭出場,2022-02-09 22:00,L_Exit,18213,1,911400,-790,-0.09,130,0.01,-770,-0.08,71500,17.88
100,多頭進場,2022-02-09 21:15,L_Cmd,18228,1,911400,-790,-0.09,130,0.01,-770,-0.08,71500,17.88
101,多頭出場,2022-02-10 00:55,L_Exit,18194,1,911300,-1640,-0.18,480,0.05,-1620,-0.18,69860,17.47
101,多頭進場,2022-02-10 00:00,L_Cmd,18226,1,911300,-1640,-0.18,480,0.05,-1620,-0.18,69860,17.47
102,多頭出場,2022-02-10 11:15,L_Exit,18245,1,910200,2010,0.22,2080,0.23,-420,-0.05,71870,17.97
102,多頭進場,2022-02-10 11:10,L_Cmd,18204,1,910200,2010,0.22,2080,0.23,-420,-0.05,71870,17.97
103,多頭出場,2022-02-10 13:00,L_Exit,18274,1,911500,2160,0.24,2230,0.24,-1220,-0.13,74010,18.50
103,多頭進場,2022-02-10 11:20,L_Cmd,18230,1,911500,2160,0.24,2230,0.24,-1220,-0.13,74010,18.50
104,多頭出場,2022-02-10 13:30,L_Exit_Add,18313,1,912950,2660,0.29,2730,0.30,-770,-0.08,76650,19.16
104,多頭進場,2022-02-10 12:40,L_Add,18259,1,912950,2660,0.29,2730,0.30,-770,-0.08,76650,19.16
105,多頭出場,2022-02-10 13:40,L_Exit_Add,18337,1,914250,2560,0.28,2630,0.29,-170,-0.02,79210,19.80
105,多頭進場,2022-02-10 13:20,L_Add,18285,1,914250,2560,0.28,2630,0.29,-170,-0.02,79210,19.80
106,多頭出場,2022-02-10 15:00,L_Exit_Add,18376,1,915650,3110,0.34,3180,0.35,-170,-0.02,82340,20.59
106,多頭進場,2022-02-10 13:30,L_Add,18313,1,915650,3110,0.34,3180,0.35,-170,-0.02,82340,20.59
107,多頭出場,2022-02-10 15:50,L_Exit_Add,18387,1,916250,3060,0.33,3130,0.34,-670,-0.07,85420,21.36
