交易 #,類型,日期和時間,訊號,價格 TWD,大小（數量）,大小（值）,淨損益 TWD,淨損益 %,有利波動 TWD,有利波動 %,不利波動 TWD,不利波動 %,累積損益 TWD,累積損益 %
10,多頭進場,2022-01-13 00:55,L_Cmd,18421,1,921050,-2190,-0.24,1430,0.16,-2170,-0.24,-10450,-2.61
11,多頭出場,2022-01-13 09:55,L_Exit,18403,1,923400,-3290,-0.36,830,0.09,-3270,-0.35,-13740,-3.43
11,多頭進場,2022-01-13 09:45,L_Cmd,18468,1,923400,-3290,-0.36,830,0.09,-3270,-0.35,-13740,-3.43
12,多頭出場,2022-01-13 22:30,L_Exit,18602,1,928450,1610,0.17,1680,0.18,-120,-0.01,-12190,-3.05
12,多頭進場,2022-01-13 21:15,L_Cmd,18569,1,928450,1610,0.17,1680,0.18,-120,-0.01,-12190,-3.05
13,多頭出場,2022-01-13 22:30,L_Exit_Add,18602,1,929000,1060,0.11,1130,0.12,-470,-0.05,-11110,-2.78
13,多頭進場,2022-01-13 21:35,L_Add,18580,1,929000,1060,0.11,1130,0.12,-470,-0.05,-11110,-2.78
14,多頭出場,2022-01-13 22:30,L_Exit_G,18602,1,929200,860,0.09,930,0.10,-670,-0.07,-10230,-2.56
14,多頭進場,2022-01-13 21:50,L_Add,18584,1,929200,860,0.09,930,0.10,-670,-0.07,-10230,-2.56
15,多頭出場,2022-01-13 22:35,L_Exit_Add,18620,1,929250,1710,0.18,1780,0.19,-720,-0.08,-8520,-2.13
15,多頭進場,2022-01-13 21:55,L_G_進,18585,1,929250,1710,0.18,1780,0.19,-720,-0.08,-8520,-2.13
16,多頭出場,2022-01-13 22:50,L_Exit_Add,18642,1,929700,2360,0.25,2430,0.26,-220,-0.02,-6200,-1.55
16,多頭進場,2022-01-13 22:35,L_Add,18594,1,929700,2360,0.25,2430,0.26,-220,-0.02,-6200,-1.55
17,多頭出場,2022-01-13 22:50,L_Exit_G,18642,1,930950,1110,0.12,1180,0.13,-670,-0.07,-5070,-1.27
17,多頭進場,2022-01-13 22:40,L_Add,18619,1,930950,1110,0.12,1180,0.13,-670,-0.07,-5070,-1.27
18,多頭出場,2022-01-13 23:30,L_Exit_Add,18585,1,931050,-1840,-0.20,1430,0.15,-1820,-0.20,-6930,-1.73
18,多頭進場,2022-01-13 22:45,L_Add,18621,1,931050,-1840,-0.20,1430,0.15,-1820,-0.20,-6930,-1.73
19,多頭出場,2022-01-13 23:35,L_G_Cut,18591,1,931100,-1590,-0.17,1380,0.15,-2020,-0.22,-8500,-2.12
19,多頭進場,2022-01-13 22:50,L_G_進,18622,1,931100,-1590,-0.17,1380,0.15,-2020,-0.22,-8500,-2.12
20,多頭出場,2022-01-13 23:50,L_Exit_Add,18565,1,932050,-3840,-0.41,430,0.05,-3820,-0.41,-12320,-3.08
20,多頭進場,2022-01-13 22:55,L_Add,18641,1,932050,-3840,-0.41,430,0.05,-3820,-0.41,-12320,-3.08
21,多頭出場,2022-01-13 23:50,L_Exit_Add,18563,1,932100,-3990,-0.43,180,0.02,-3970,-0.43,-16290,-4.07
21,多頭進場,2022-01-13 23:00,L_G_進,18642,1,932100,-3990,-0.43,180,0.02,-3970,-0.43,-16290,-4.07
22,多頭出場,2022-01-14 01:20,L_Exit,18561,1,930200,-2190,-0.24,780,0.08,-2170,-0.23,-18480,-4.62
22,多頭進場,2022-01-14 00:35,L_Cmd,18604,1,930200,-2190,-0.24,780,0.08,-2170,-0.23,-18480,-4.62
23,多頭出場,2022-01-14 04:10,L_Exit,18560,1,929800,-1840,-0.20,580,0.06,-1820,-0.20,-20320,-5.08
23,多頭進場,2022-01-14 03:05,L_Cmd,18596,1,929800,-1840,-0.20,580,0.06,-1820,-0.20,-20320,-5.08
24,空頭出場,2022-01-14 13:20,S_Exit,18364,1,913400,-4840,-0.53,2430,0.27,-4820,-0.53,-25160,-6.29
24,空頭進場,2022-01-14 09:45,S_Cmd,18268,1,913400,-4840,-0.53,2430,0.27,-4820,-0.53,-25160,-6.29
25,多頭出場,2022-01-15 02:00,L_Exit,18363,1,920800,-2690,-0.29,1280,0.14,-2670,-0.29,-27850,-6.96
25,多頭進場,2022-01-14 23:00,L_Cmd,18416,1,920800,-2690,-0.29,1280,0.14,-2670,-0.29,-27850,-6.96
26,多頭出場,2022-01-17 09:05,L_Exit_G,18472,1,920200,3360,0.37,3430,0.37,-970,-0.11,-24550,-6.14
26,多頭進場,2022-01-15 03:10,L_Cmd,18404,1,920200,3360,0.37,3430,0.37,-970,-0.11,-24550,-6.14
27,多頭出場,2022-01-17 09:15,L_Exit,18477,1,921800,2010,0.22,2080,0.23,-1320,-0.14,-22520,-5.63
27,多頭進場,2022-01-17 08:55,L_Add,18436,1,921800,2010,0.22,2080,0.23,-1320,-0.14,-22520,-5.63
28,多頭出場,2022-01-17 09:40,L_Exit_G,18507,1,922000,3310,0.36,3380,0.37,-1520,-0.16,-19230,-4.81
28,多頭進場,2022-01-17 09:00,L_Add,18440,1,922000,3310,0.36,3380,0.37,-1520,-0.16,-19230,-4.81
29,多頭出場,2022-01-17 11:00,L_G_Cut,18465,1,922800,410,0.04,3330,0.36,-1470,-0.16,-18820,-4.70
29,多頭進場,2022-01-17 09:05,L_G_進,18456,1,922800,410,0.04,3330,0.36,-1470,-0.16,-18820,-4.70
30,多頭出場,2022-01-17 12:40,L_G_Cut,18481,1,923250,760,0.08,2880,0.31,-1070,-0.12,-18060,-4.52
30,多頭進場,2022-01-17 09:20,L_Add,18465,1,923250,760,0.08,2880,0.31,-1070,-0.12,-18060,-4.52
31,多頭出場,2022-01-17 13:25,L_Exit_Add,18536,1,923650,3110,0.34,3180,0.34,-1170,-0.13,-14950,-3.74
31,多頭進場,2022-01-17 09:30,L_G_進,18473,1,923650,3110,0.34,3180,0.34,-1170,-0.13,-14950,-3.74
32,多頭出場,2022-01-17 13:25,L_Exit_Add,18536,1,925350,1410,0.15,1480,0.16,-2870,-0.31,-13520,-3.38
32,多頭進場,2022-01-17 09:45,L_G_進,18507,1,925350,1410,0.15,1480,0.16,-2870,-0.31,-13520,-3.38
33,多頭出場,2022-01-17 13:25,L_Exit_G,18536,1,925250,1510,0.16,1580,0.17,-1270,-0.14,-11990,-3.00
33,多頭進場,2022-01-17 11:35,L_G_進,18505,1,925250,1510,0.16,1580,0.17,-1270,-0.14,-11990,-3.00
34,多頭出場,2022-01-17 21:05,L_Exit_Add,18536,1,926000,760,0.08,1580,0.17,-970,-0.10,-11230,-2.81
34,多頭進場,2022-01-17 13:25,L_G_進,18520,1,926000,760,0.08,1580,0.17,-970,-0.10,-11230,-2.81
35,多頭出場,2022-01-18 01:25,L_Exit_Add,18514,1,926850,-1190,-0.13,180,0.02,-1170,-0.13,-12400,-3.10
35,多頭進場,2022-01-17 21:05,L_Add,18537,1,926850,-1190,-0.13,180,0.02,-1170,-0.13,-12400,-3.10
36,多頭出場,2022-01-18 08:55,L_Exit,18520,1,927300,-1340,-0.14,380,0.04,-1320,-0.14,-13740,-3.43
36,多頭進場,2022-01-18 08:50,L_Cmd,18546,1,927300,-1340,-0.14,380,0.04,-1320,-0.14,-13740,-3.43
37,多頭出場,2022-01-18 11:40,Trend Rev,18519,1,927050,-1140,-0.12,2080,0.22,-1520,-0.16,-14900,-3.72
37,多頭進場,2022-01-18 09:40,L_Cmd,18541,1,927050,-1140,-0.12,2080,0.22,-1520,-0.16,-14900,-3.72
38,多頭出場,2022-01-18 11:45,L_Exit,18488,1,928550,-4190,-0.45,580,0.06,-4170,-0.45,-19070,-4.77
38,多頭進場,2022-01-18 09:45,L_Add,18571,1,928550,-4190,-0.45,580,0.06,-4170,-0.45,-19070,-4.77
39,空頭出場,2022-01-18 17:15,S_Exit,18280,1,917400,3360,0.37,3430,0.37,-20,0.00,-15710,-3.93
39,空頭進場,2022-01-18 13:45,S_Cmd,18348,1,917400,3360,0.37,3430,0.37,-20,0.00,-15710,-3.93
40,空頭出場,2022-01-18 23:10,S_Exit,18307,1,914300,-1090,-0.12,1080,0.12,-1070,-0.12,-16820,-4.20
40,空頭進場,2022-01-18 22:35,S_Cmd,18286,1,914300,-1090,-0.12,1080,0.12,-1070,-0.12,-16820,-4.20
41,空頭出場,2022-01-19 01:45,S_Exit_Add,18239,1,913650,1660,0.18,1730,0.19,-2070,-0.23,-15140,-3.78
41,空頭進場,2022-01-18 22:50,S_Add,18273,1,913650,1660,0.18,1730,0.19,-2070,-0.23,-15140,-3.78
42,空頭出場,2022-01-19 08:45,S_Exit,18194,1,911700,1960,0.21,2030,0.22,-820,-0.09,-13200,-3.30
42,空頭進場,2022-01-19 04:20,S_Cmd,18234,1,911700,1960,0.21,2030,0.22,-820,-0.09,-13200,-3.30
43,空頭出場,2022-01-19 09:05,S_Exit_Add,18271,1,910950,-2640,-0.29,1480,0.16,-2620,-0.29,-15820,-3.95
43,空頭進場,2022-01-19 04:45,S_Add,18219,1,910950,-2640,-0.29,1480,0.16,-2620,-0.29,-15820,-3.95
44,空頭出場,2022-01-19 11:45,S_Exit,18163,1,911150,2960,0.32,3030,0.33,-820,-0.09,-12900,-3.22
44,空頭進場,2022-01-19 11:10,S_Cmd,18223,1,911150,2960,0.32,3030,0.33,-820,-0.09,-12900,-3.22
45,空頭出場,2022-01-19 15:00,S_Exit_G,18161,1,910250,2160,0.24,3130,0.34,-870,-0.10,-10760,-2.69
45,空頭進場,2022-01-19 11:30,S_Add,18205,1,910250,2160,0.24,3130,0.34,-870,-0.10,-10760,-2.69
46,空頭出場,2022-01-19 15:00,S_Exit_Add,18137,1,909650,2760,0.30,2830,0.31,-1470,-0.16,-7980,-1.99
46,空頭進場,2022-01-19 11:45,S_Add,18193,1,909650,2760,0.30,2830,0.31,-1470,-0.16,-7980,-1.99
47,空頭出場,2022-01-19 17:45,Trend Rev,18218,1,908400,-2540,-0.28,1580,0.17,-2720,-0.30,-10500,-2.62
47,空頭進場,2022-01-19 11:50,S_Add,18168,1,908400,-2540,-0.28,1580,0.17,-2720,-0.30,-10500,-2.62
48,空頭出場,2022-01-19 17:45,Trend Rev,18218,1,908250,-2690,-0.30,1430,0.16,-2720,-0.30,-13170,-3.29
48,空頭進場,2022-01-19 13:35,S_G_進,18165,1,908250,-2690,-0.30,1430,0.16,-2720,-0.30,-13170,-3.29
49,空頭出場,2022-01-20 01:05,Trend Rev,18217,1,910600,-290,-0.03,1630,0.18,-570,-0.06,-13520,-3.38
49,空頭進場,2022-01-19 23:30,S_Cmd,18212,1,910600,-290,-0.03,1630,0.18,-570,-0.06,-13520,-3.38
50,空頭出場,2022-01-20 01:05,Trend Rev,18217,1,909800,-1090,-0.12,830,0.09,-1370,-0.15,-14590,-3.65
50,空頭進場,2022-01-19 23:40,S_Add,18196,1,909800,-1090,-0.12,830,0.09,-1370,-0.15,-14590,-3.65
51,空頭出場,2022-01-20 01:05,Trend Rev,18217,1,909550,-1340,-0.15,580,0.06,-1620,-0.18,-15910,-3.98
51,空頭進場,2022-01-19 23:50,S_Add,18191,1,909550,-1340,-0.15,580,0.06,-1620,-0.18,-15910,-3.98
52,空頭出場,2022-01-20 03:20,S_Exit,18176,1,909350,510,0.06,580,0.06,-2320,-0.26,-15380,-3.84
52,空頭進場,2022-01-20 00:15,S_G_進,18187,1,909350,510,0.06,580,0.06,-2320,-0.26,-15380,-3.84
53,空頭出場,2022-01-20 04:10,S_Exit,18206,1,908950,-1390,-0.15,380,0.04,-1370,-0.15,-16770,-4.19
53,空頭進場,2022-01-20 03:25,S_Cmd,18179,1,908950,-1390,-0.15,380,0.04,-1370,-0.15,-16770,-4.19
54,空頭出場,2022-01-20 08:45,S_Exit,18203,1,908400,-1790,-0.20,680,0.07,-1770,-0.19,-18560,-4.64
54,空頭進場,2022-01-20 04:55,S_Cmd,18168,1,908400,-1790,-0.20,680,0.07,-1770,-0.19,-18560,-4.64
55,空頭出場,2022-01-20 09:15,S_Exit_Add,18086,1,910150,5810,0.64,5880,0.65,-670,-0.07,-12810,-3.20
55,空頭進場,2022-01-20 08:45,S_Add,18203,1,910150,5810,0.64,5880,0.65,-670,-0.07,-12810,-3.20
56,空頭出場,2022-01-20 09:15,S_Exit_Add,18086,1,908600,4260,0.47,4330,0.48,-1970,-0.22,-8530,-2.13
56,空頭進場,2022-01-20 08:50,S_Add,18172,1,908600,4260,0.47,4330,0.48,-1970,-0.22,-8530,-2.13
57,空頭出場,2022-01-20 09:15,S_Exit_Add,18086,1,908200,3860,0.43,3930,0.43,-2370,-0.26,-4650,-1.16
57,空頭進場,2022-01-20 08:55,S_Add,18164,1,908200,3860,0.43,3930,0.43,-2370,-0.26,-4650,-1.16
58,空頭出場,2022-01-20 09:15,S_Exit_G,18086,1,908350,4010,0.44,4080,0.45,-2220,-0.24,-620,-0.15
58,空頭進場,2022-01-20 09:00,S_G_進,18167,1,908350,4010,0.44,4080,0.45,-2220,-0.24,-620,-0.15
59,空頭出場,2022-01-20 09:30,S_Exit,18151,1,904400,-3190,-0.35,280,0.03,-3170,-0.35,-3810,-0.95
59,空頭進場,2022-01-20 09:20,S_Cmd,18088,1,904400,-3190,-0.35,280,0.03,-3170,-0.35,-3810,-0.95
60,空頭出場,2022-01-20 22:50,S_Exit,18239,1,910950,-1040,-0.11,130,0.01,-1020,-0.11,-4850,-1.21
60,空頭進場,2022-01-20 22:40,S_Cmd,18219,1,910950,-1040,-0.11,130,0.01,-1020,-0.11,-4850,-1.21
61,空頭出場,2022-01-21 03:45,S_Exit,18204,1,912050,1810,0.20,1880,0.21,-170,-0.02,-3080,-0.77
61,空頭進場,2022-01-21 03:15,S_Cmd,18241,1,912050,1810,0.20,1880,0.21,-170,-0.02,-3080,-0.77
62,空頭出場,2022-01-21 04:00,S_Exit_Add,18199,1,911500,1510,0.17,1580,0.17,-20,0.00,-1590,-0.40
62,空頭進場,2022-01-21 03:35,S_Add,18230,1,911500,1510,0.17,1580,0.17,-20,0.00,-1590,-0.40
63,空頭出場,2022-01-21 04:05,S_Exit_Add,18180,1,910950,1910,0.21,1980,0.22,-170,-0.02,320,0.08
63,空頭進場,2022-01-21 03:45,S_Add,18219,1,910950,1910,0.21,1980,0.22,-170,-0.02,320,0.08
64,空頭出場,2022-01-21 04:05,S_Exit_Add,18180,1,910600,1560,0.17,1630,0.18,-170,-0.02,1900,0.48
64,空頭進場,2022-01-21 03:50,S_Add,18212,1,910600,1560,0.17,1630,0.18,-170,-0.02,1900,0.48
65,空頭出場,2022-01-21 04:05,S_Exit_G,18180,1,910550,1510,0.17,1580,0.17,-170,-0.02,3430,0.86
65,空頭進場,2022-01-21 03:55,S_G_進,18211,1,910550,1510,0.17,1580,0.17,-170,-0.02,3430,0.86
66,空頭出場,2022-01-21 04:05,S_Exit_G,18180,1,910200,1160,0.13,1230,0.14,-120,-0.01,4610,1.15
66,空頭進場,2022-01-21 04:05,S_G_進,18204,1,910200,1160,0.13,1230,0.14,-120,-0.01,4610,1.15
67,空頭出場,2022-01-21 04:20,S_Exit,18140,1,909200,2160,0.24,2230,0.25,-370,-0.04,6750,1.69
67,空頭進場,2022-01-21 04:10,S_Cmd,18184,1,909200,2160,0.24,2230,0.25,-370,-0.04,6750,1.69
68,空頭出場,2022-01-21 04:30,S_Exit_Add,18114,1,908250,2510,0.28,2580,0.28,-20,0.00,9240,2.31
68,空頭進場,2022-01-21 04:20,S_Add,18165,1,908250,2510,0.28,2580,0.28,-20,0.00,9240,2.31
69,空頭出場,2022-01-21 04:50,S_Exit_Add,18096,1,907000,2160,0.24,2230,0.25,-70,-0.01,11380,2.85
69,空頭進場,2022-01-21 04:25,S_Add,18140,1,907000,2160,0.24,2230,0.25,-70,-0.01,11380,2.85
70,空頭出場,2022-01-21 04:50,S_Exit_Add,18044,1,906700,4460,0.49,4530,0.50,-20,0.00,15860,3.97
70,空頭進場,2022-01-21 04:30,S_Add,18134,1,906700,4460,0.49,4530,0.50,-20,0.00,15860,3.97
71,空頭出場,2022-01-21 04:50,S_Exit_Add,18044,1,906100,3860,0.43,3930,0.43,-20,0.00,19740,4.93
71,空頭進場,2022-01-21 04:35,S_Add,18122,1,906100,3860,0.43,3930,0.43,-20,0.00,19740,4.93
72,空頭出場,2022-01-21 04:50,S_Exit_G,18044,1,905650,3410,0.38,3480,0.38,-470,-0.05,23170,5.79
72,空頭進場,2022-01-21 04:40,S_G_進,18113,1,905650,3410,0.38,3480,0.38,-470,-0.05,23170,5.79
73,空頭出場,2022-01-21 09:20,S_Exit,17928,1,900150,3710,0.41,3780,0.42,-1570,-0.17,26840,6.71
73,空頭進場,2022-01-21 09:00,S_Cmd,18003,1,900150,3710,0.41,3780,0.42,-1570,-0.17,26840,6.71
74,空頭出場,2022-01-21 11:35,S_Exit_G,17874,1,898200,4460,0.50,4530,0.50,-2570,-0.29,31280,7.82
74,空頭進場,2022-01-21 09:10,S_Add,17964,1,898200,4460,0.50,4530,0.50,-2570,-0.29,31280,7.82
75,空頭出場,2022-01-21 12:45,S_Exit_G,17856,1,896800,3960,0.44,4030,0.45,-3970,-0.44,35240,8.81
75,空頭進場,2022-01-21 09:20,S_Add,17936,1,896800,3960,0.44,4030,0.45,-3970,-0.44,35240,8.81
76,空頭出場,2022-01-21 12:50,S_Exit_Add,17846,1,895400,3060,0.34,3130,0.35,-5370,-0.60,38300,9.57
76,空頭進場,2022-01-21 09:50,S_Add,17908,1,895400,3060,0.34,3130,0.35,-5370,-0.60,38300,9.57
77,空頭出場,2022-01-21 13:05,S_Exit_G,17844,1,895400,3160,0.35,3230,0.36,-1820,-0.20,41460,10.37
77,空頭進場,2022-01-21 10:50,S_G_進,17908,1,895400,3160,0.35,3230,0.36,-1820,-0.20,41460,10.37
78,空頭出場,2022-01-21 23:20,S_Exit_Add,17809,1,893850,3360,0.38,3430,0.38,-3670,-0.41,44820,11.21
78,空頭進場,2022-01-21 11:40,S_G_進,17877,1,893850,3360,0.38,3430,0.38,-3670,-0.41,44820,11.21
79,空頭出場,2022-01-21 23:20,S_Exit_G,17809,1,893150,2660,0.30,2730,0.31,-4370,-0.49,47500,11.88
79,空頭進場,2022-01-21 12:50,S_G_進,17863,1,893150,2660,0.30,2730,0.31,-4370,-0.49,47500,11.88
80,空頭出場,2022-01-21 23:20,S_Exit_G,17809,1,892600,2110,0.24,2180,0.24,-4920,-0.55,49630,12.41
80,空頭進場,2022-01-21 12:55,S_G_進,17852,1,892600,2110,0.24,2180,0.24,-4920,-0.55,49630,12.41
81,空頭出場,2022-01-22 03:30,S_Exit_Add,17813,1,892000,1310,0.15,1580,0.18,-3870,-0.43,50940,12.74
81,空頭進場,2022-01-21 23:15,S_G_進,17840,1,892000,1310,0.15,1580,0.18,-3870,-0.43,50940,12.74
82,空頭出場,2022-01-22 04:10,S_Exit_Add,17750,1,890600,3060,0.34,3130,0.35,-720,-0.08,53980,13.50
82,空頭進場,2022-01-22 03:30,S_Add,17812,1,890600,3060,0.34,3130,0.35,-720,-0.08,53980,13.50
83,空頭出場,2022-01-24 08:45,S_Exit_Add,17729,1,888300,1810,0.20,3280,0.37,-1020,-0.11,55770,13.94
83,空頭進場,2022-01-22 04:00,S_Add,17766,1,888300,1810,0.20,3280,0.37,-1020,-0.11,55770,13.94
84,空頭出場,2022-01-24 08:45,S_Exit_Add,17729,1,888200,1710,0.19,3180,0.36,-720,-0.08,57500,14.37
84,空頭進場,2022-01-22 04:05,S_Add,17764,1,888200,1710,0.19,3180,0.36,-720,-0.08,57500,14.37
85,空頭出場,2022-01-24 09:55,S_Exit_Add,17822,1,886500,-4640,-0.52,1480,0.17,-4620,-0.52,52880,13.22
85,空頭進場,2022-01-22 04:30,S_Add,17730,1,886500,-4640,-0.52,1480,0.17,-4620,-0.52,52880,13.22
86,空頭出場,2022-01-24 10:45,Trend Rev,17863,1,885400,-7790,-0.88,380,0.04,-7920,-0.89,45110,11.28
86,空頭進場,2022-01-22 04:55,S_G_進,17708,1,885400,-7790,-0.88,380,0.04,-7920,-0.89,45110,11.28
87,空頭出場,2022-01-24 22:50,S_Exit,17750,1,889850,2310,0.26,2380,0.27,-1120,-0.13,47380,11.85
87,空頭進場,2022-01-24 22:05,S_Cmd,17797,1,889850,2310,0.26,2380,0.27,-1120,-0.13,47380,11.85
88,空頭出場,2022-01-24 23:10,S_Exit_Add,17702,1,888650,3510,0.39,3580,0.40,-570,-0.06,50870,12.72
88,空頭進場,2022-01-24 22:45,S_Add,17773,1,888650,3510,0.39,3580,0.40,-570,-0.06,50870,12.72
89,空頭出場,2022-01-24 23:10,S_Exit_Add,17702,1,888250,3110,0.35,3180,0.36,-620,-0.07,54000,13.50
89,空頭進場,2022-01-24 22:50,S_Add,17765,1,888250,3110,0.35,3180,0.36,-620,-0.07,54000,13.50
90,空頭出場,2022-01-24 23:10,S_Exit_G,17702,1,887500,2360,0.27,2430,0.27,-820,-0.09,56380,14.10
90,空頭進場,2022-01-24 23:00,S_Add,17750,1,887500,2360,0.27,2430,0.27,-820,-0.09,56380,14.10
91,空頭出場,2022-01-25 00:10,S_Exit_Add,17669,1,887100,3610,0.41,3680,0.41,-870,-0.10,59950,14.99
91,空頭進場,2022-01-24 23:05,S_G_進,17742,1,887100,3610,0.41,3680,0.41,-870,-0.10,59950,14.99
92,空頭出場,2022-01-25 00:25,S_Exit_G,17659,1,886350,3360,0.38,3430,0.39,-1620,-0.18,63310,15.83
92,空頭進場,2022-01-24 23:15,S_Add,17727,1,886350,3360,0.38,3430,0.39,-1620,-0.18,63310,15.83
93,空頭出場,2022-01-25 00:35,S_Exit_Add,17641,1,884500,2410,0.27,2480,0.28,-3470,-0.39,65720,16.43
93,空頭進場,2022-01-24 23:20,S_Add,17690,1,884500,2410,0.27,2480,0.28,-3470,-0.39,65720,16.43
94,空頭出場,2022-01-25 00:40,S_Exit_Add,17618,1,885100,4160,0.47,4230,0.48,-170,-0.02,69880,17.47
94,空頭進場,2022-01-25 00:05,S_G_進,17702,1,885100,4160,0.47,4230,0.48,-170,-0.02,69880,17.47
95,空頭出場,2022-01-25 00:40,S_Exit_G,17618,1,883800,2860,0.32,2930,0.33,-1170,-0.13,72760,18.19
95,空頭進場,2022-01-25 00:15,S_G_進,17676,1,883800,2860,0.32,2930,0.33,-1170,-0.13,72760,18.19
96,空頭出場,2022-01-25 00:40,S_Exit_G,17618,1,883700,2760,0.31,2830,0.32,-270,-0.03,75540,18.88
96,空頭進場,2022-01-25 00:35,S_G_進,17674,1,883700,2760,0.31,2830,0.32,-270,-0.03,75540,18.88
97,空頭出場,2022-01-25 00:50,S_Exit_G,17578,1,882050,3110,0.35,3180,0.36,-120,-0.01,78630,19.66
97,空頭進場,2022-01-25 00:40,S_G_進,17641,1,882050,3110,0.35,3180,0.36,-120,-0.01,78630,19.66
98,空頭出場,2022-01-25 01:15,S_Exit_Add,17510,1,881250,5710,0.65,5780,0.66,-220,-0.02,84360,21.09
98,空頭進場,2022-01-25 00:45,S_Add,17625,1,881250,5710,0.65,5780,0.66,-220,-0.02,84360,21.09
99,空頭出場,2022-01-25 02:50,S_Exit_Add,17708,1,878950,-6490,-0.74,3480,0.40,-6470,-0.74,77890,19.47
99,空頭進場,2022-01-25 00:50,S_Add,17579,1,878950,-6490,-0.74,3480,0.40,-6470,-0.74,77890,19.47
100,空頭出場,2022-01-25 18:15,Trend Rev,17646,1,882200,-140,-0.02,5530,0.63,-4820,-0.55,77730,19.43
100,空頭進場,2022-01-25 09:40,S_Cmd,17644,1,882200,-140,-0.02,5530,0.63,-4820,-0.55,77730,19.43
101,空頭出場,2022-01-25 23:30,Trend Rev,17615,1,879600,-1190,-0.14,4180,0.48,-4320,-0.49,76540,19.13
101,空頭進場,2022-01-25 11:30,S_Add,17592,1,879600,-1190,-0.14,4180,0.48,-4320,-0.49,76540,19.13
102,空頭出場,2022-02-07 08:45,S_Exit,17800,1,876150,-13890,-1.59,730,0.08,-13870,-1.58,62670,15.67
102,空頭進場,2022-01-25 22:55,S_Add,17523,1,876150,-13890,-1.59,730,0.08,-13870,-1.58,62670,15.67
103,多頭出場,2022-02-08 23:00,L_Exit,17963,1,899200,-1090,-0.12,330,0.04,-1070,-0.12,61580,15.40
103,多頭進場,2022-02-08 22:40,L_Cmd,17984,1,899200,-1090,-0.12,330,0.04,-1070,-0.12,61580,15.40
104,多頭出場,2022-02-09 01:40,L_Exit_G,18035,1,899900,1810,0.20,1880,0.21,-170,-0.02,63330,15.83
104,多頭進場,2022-02-08 23:50,L_Cmd,17998,1,899900,1810,0.20,1880,0.21,-170,-0.02,63330,15.83
105,多頭出場,2022-02-09 08:45,L_Exit,18075,1,900650,3060,0.34,3130,0.35,-1170,-0.13,66410,16.60
105,多頭進場,2022-02-09 00:05,L_Add,18013,1,900650,3060,0.34,3130,0.35,-1170,-0.13,66410,16.60
106,多頭出場,2022-02-09 08:45,L_Exit_Add,18075,1,901000,2710,0.30,2780,0.31,-1520,-0.17,69140,17.29
106,多頭進場,2022-02-09 00:20,L_Add,18020,1,901000,2710,0.30,2780,0.31,-1520,-0.17,69140,17.29
