交易 #,類型,日期和時間,訊號,價格 TWD,大小（數量）,大小（值）,淨損益 TWD,淨損益 %,有利波動 TWD,有利波動 %,不利波動 TWD,不利波動 %,累積損益 TWD,累積損益 %
10,多頭進場,2022-01-13 09:45,L_Cmd,18468,1,923400,-3290,-0.36,830,0.09,-3270,-0.35,-9000,-2.25
11,多頭出場,2022-01-13 22:30,L_Exit,18602,1,928450,1610,0.17,1680,0.18,-120,-0.01,-7450,-1.86
11,多頭進場,2022-01-13 21:15,L_Cmd,18569,1,928450,1610,0.17,1680,0.18,-120,-0.01,-7450,-1.86
12,多頭出場,2022-01-13 22:30,L_Exit_Add,18602,1,929000,1060,0.11,1130,0.12,-470,-0.05,-6370,-1.59
12,多頭進場,2022-01-13 21:35,L_Add,18580,1,929000,1060,0.11,1130,0.12,-470,-0.05,-6370,-1.59
13,多頭出場,2022-01-13 22:30,L_Exit_G,18602,1,929200,860,0.09,930,0.10,-670,-0.07,-5490,-1.37
13,多頭進場,2022-01-13 21:50,L_Add,18584,1,929200,860,0.09,930,0.10,-670,-0.07,-5490,-1.37
14,多頭出場,2022-01-13 22:35,L_Exit_Add,18620,1,929250,1710,0.18,1780,0.19,-720,-0.08,-3780,-0.94
14,多頭進場,2022-01-13 21:55,L_G_進,18585,1,929250,1710,0.18,1780,0.19,-720,-0.08,-3780,-0.94
15,多頭出場,2022-01-13 22:50,L_Exit_Add,18642,1,929700,2360,0.25,2430,0.26,-220,-0.02,-1460,-0.36
15,多頭進場,2022-01-13 22:35,L_Add,18594,1,929700,2360,0.25,2430,0.26,-220,-0.02,-1460,-0.36
16,多頭出場,2022-01-13 22:50,L_Exit_G,18642,1,930950,1110,0.12,1180,0.13,-670,-0.07,-330,-0.08
16,多頭進場,2022-01-13 22:40,L_Add,18619,1,930950,1110,0.12,1180,0.13,-670,-0.07,-330,-0.08
17,多頭出場,2022-01-13 23:30,L_Exit_Add,18585,1,931050,-1840,-0.20,1430,0.15,-1820,-0.20,-2190,-0.55
17,多頭進場,2022-01-13 22:45,L_Add,18621,1,931050,-1840,-0.20,1430,0.15,-1820,-0.20,-2190,-0.55
18,多頭出場,2022-01-13 23:35,L_G_Cut,18591,1,931100,-1590,-0.17,1380,0.15,-2020,-0.22,-3760,-0.94
18,多頭進場,2022-01-13 22:50,L_G_進,18622,1,931100,-1590,-0.17,1380,0.15,-2020,-0.22,-3760,-0.94
19,多頭出場,2022-01-13 23:50,L_Exit_Add,18565,1,932050,-3840,-0.41,430,0.05,-3820,-0.41,-7580,-1.90
19,多頭進場,2022-01-13 22:55,L_Add,18641,1,932050,-3840,-0.41,430,0.05,-3820,-0.41,-7580,-1.90
20,多頭出場,2022-01-13 23:50,L_Exit_Add,18563,1,932100,-3990,-0.43,180,0.02,-3970,-0.43,-11550,-2.89
20,多頭進場,2022-01-13 23:00,L_G_進,18642,1,932100,-3990,-0.43,180,0.02,-3970,-0.43,-11550,-2.89
21,多頭出場,2022-01-14 01:20,L_Exit,18561,1,930200,-2190,-0.24,780,0.08,-2170,-0.23,-13740,-3.43
21,多頭進場,2022-01-14 00:35,L_Cmd,18604,1,930200,-2190,-0.24,780,0.08,-2170,-0.23,-13740,-3.43
22,多頭出場,2022-01-14 04:10,Trend Rev,18563,1,929800,-1690,-0.18,580,0.06,-1720,-0.18,-15430,-3.86
22,多頭進場,2022-01-14 03:05,L_Cmd,18596,1,929800,-1690,-0.18,580,0.06,-1720,-0.18,-15430,-3.86
23,空頭出場,2022-01-14 13:20,S_Exit,18364,1,913400,-4840,-0.53,2430,0.27,-4820,-0.53,-20270,-5.07
23,空頭進場,2022-01-14 09:45,S_Cmd,18268,1,913400,-4840,-0.53,2430,0.27,-4820,-0.53,-20270,-5.07
24,多頭出場,2022-01-15 01:50,Trend Rev,18378,1,920800,-1940,-0.21,1280,0.14,-2120,-0.23,-22210,-5.55
24,多頭進場,2022-01-14 23:00,L_Cmd,18416,1,920800,-1940,-0.21,1280,0.14,-2120,-0.23,-22210,-5.55
25,多頭出場,2022-01-15 03:30,Trend Rev,18386,1,920200,-940,-0.10,180,0.02,-920,-0.10,-23150,-5.79
25,多頭進場,2022-01-15 03:10,L_Cmd,18404,1,920200,-940,-0.10,180,0.02,-920,-0.10,-23150,-5.79
26,多頭出場,2022-01-18 01:25,L_Exit_Add,18514,1,926000,-340,-0.04,1580,0.17,-970,-0.10,-23510,-5.88
26,多頭進場,2022-01-17 13:25,L_Cmd,18520,1,926000,-340,-0.04,1580,0.17,-970,-0.10,-23510,-5.88
27,多頭出場,2022-01-18 01:30,Trend Rev,18512,1,926850,-1290,-0.14,180,0.02,-1420,-0.15,-24780,-6.19
27,多頭進場,2022-01-17 21:05,L_Add,18537,1,926850,-1290,-0.14,180,0.02,-1420,-0.15,-24780,-6.19
28,多頭出場,2022-01-18 08:55,L_Exit,18520,1,927300,-1340,-0.14,380,0.04,-1320,-0.14,-26120,-6.53
28,多頭進場,2022-01-18 08:50,L_Cmd,18546,1,927300,-1340,-0.14,380,0.04,-1320,-0.14,-26120,-6.53
29,多頭出場,2022-01-18 11:40,Trend Rev,18519,1,927050,-1140,-0.12,2080,0.22,-1520,-0.16,-27280,-6.82
29,多頭進場,2022-01-18 09:40,L_Cmd,18541,1,927050,-1140,-0.12,2080,0.22,-1520,-0.16,-27280,-6.82
30,多頭出場,2022-01-18 11:40,Trend Rev,18519,1,928550,-2640,-0.28,580,0.06,-3020,-0.33,-29900,-7.47
30,多頭進場,2022-01-18 09:45,L_Add,18571,1,928550,-2640,-0.28,580,0.06,-3020,-0.33,-29900,-7.47
31,空頭出場,2022-01-18 17:15,S_Exit,18280,1,917400,3360,0.37,3430,0.37,-20,0.00,-26540,-6.64
31,空頭進場,2022-01-18 13:45,S_Cmd,18348,1,917400,3360,0.37,3430,0.37,-20,0.00,-26540,-6.64
32,空頭出場,2022-01-18 22:55,Vol Bot,18277,1,914300,410,0.04,1080,0.12,-920,-0.10,-26150,-6.54
32,空頭進場,2022-01-18 22:35,S_Cmd,18286,1,914300,410,0.04,1080,0.12,-920,-0.10,-26150,-6.54
33,空頭出場,2022-01-18 23:10,S_Exit,18307,1,913650,-1740,-0.19,430,0.05,-1720,-0.19,-27870,-6.97
33,空頭進場,2022-01-18 22:50,S_Add,18273,1,913650,-1740,-0.19,430,0.05,-1720,-0.19,-27870,-6.97
34,空頭出場,2022-01-19 08:45,S_Exit,18194,1,911700,1960,0.21,2030,0.22,-820,-0.09,-25930,-6.48
34,空頭進場,2022-01-19 04:20,S_Cmd,18234,1,911700,1960,0.21,2030,0.22,-820,-0.09,-25930,-6.48
35,空頭出場,2022-01-19 09:05,Vol Bot,18238,1,910950,-990,-0.11,1480,0.16,-1570,-0.17,-26900,-6.72
35,空頭進場,2022-01-19 04:45,S_Add,18219,1,910950,-990,-0.11,1480,0.16,-1570,-0.17,-26900,-6.72
36,空頭出場,2022-01-19 11:45,S_Exit,18163,1,911150,2960,0.32,3030,0.33,-820,-0.09,-23980,-5.99
36,空頭進場,2022-01-19 11:10,S_Cmd,18223,1,911150,2960,0.32,3030,0.33,-820,-0.09,-23980,-5.99
37,空頭出場,2022-01-19 15:00,S_Exit_G,18161,1,910250,2160,0.24,3130,0.34,-870,-0.10,-21840,-5.46
37,空頭進場,2022-01-19 11:30,S_Add,18205,1,910250,2160,0.24,3130,0.34,-870,-0.10,-21840,-5.46
38,空頭出場,2022-01-19 15:00,S_Exit_Add,18137,1,909650,2760,0.30,2830,0.31,-1470,-0.16,-19060,-4.76
38,空頭進場,2022-01-19 11:45,S_Add,18193,1,909650,2760,0.30,2830,0.31,-1470,-0.16,-19060,-4.76
39,空頭出場,2022-01-19 15:05,Vol Bot,18164,1,908400,160,0.02,1580,0.17,-2720,-0.30,-18880,-4.72
39,空頭進場,2022-01-19 11:50,S_Add,18168,1,908400,160,0.02,1580,0.17,-2720,-0.30,-18880,-4.72
40,空頭出場,2022-01-19 15:05,Vol Bot,18164,1,908250,10,0.00,1430,0.16,-720,-0.08,-18850,-4.71
40,空頭進場,2022-01-19 13:35,S_G_進,18165,1,908250,10,0.00,1430,0.16,-720,-0.08,-18850,-4.71
41,空頭出場,2022-01-20 01:05,Trend Rev,18217,1,910600,-290,-0.03,1630,0.18,-570,-0.06,-19200,-4.80
41,空頭進場,2022-01-19 23:30,S_Cmd,18212,1,910600,-290,-0.03,1630,0.18,-570,-0.06,-19200,-4.80
42,空頭出場,2022-01-20 01:05,Trend Rev,18217,1,909800,-1090,-0.12,830,0.09,-1370,-0.15,-20270,-5.07
42,空頭進場,2022-01-19 23:40,S_Add,18196,1,909800,-1090,-0.12,830,0.09,-1370,-0.15,-20270,-5.07
43,空頭出場,2022-01-20 01:05,Trend Rev,18217,1,909550,-1340,-0.15,580,0.06,-1620,-0.18,-21590,-5.40
43,空頭進場,2022-01-19 23:50,S_Add,18191,1,909550,-1340,-0.15,580,0.06,-1620,-0.18,-21590,-5.40
44,空頭出場,2022-01-20 01:05,Trend Rev,18217,1,909350,-1540,-0.17,380,0.04,-1820,-0.20,-23110,-5.78
44,空頭進場,2022-01-20 00:15,S_G_進,18187,1,909350,-1540,-0.17,380,0.04,-1820,-0.20,-23110,-5.78
45,空頭出場,2022-01-20 04:55,S_Exit,18155,1,909500,1710,0.19,1780,0.20,-1120,-0.12,-21460,-5.36
45,空頭進場,2022-01-20 03:10,S_Cmd,18190,1,909500,1710,0.19,1780,0.20,-1120,-0.12,-21460,-5.36
46,空頭出場,2022-01-20 08:45,S_Exit_G,18171,1,908950,360,0.04,1230,0.14,-1870,-0.21,-21100,-5.27
46,空頭進場,2022-01-20 03:25,S_Add,18179,1,908950,360,0.04,1230,0.14,-1870,-0.21,-21100,-5.27
47,空頭出場,2022-01-20 08:55,S_Exit_G,18155,1,908500,710,0.08,780,0.09,-2320,-0.26,-20390,-5.10
47,空頭進場,2022-01-20 04:35,S_Add,18170,1,908500,710,0.08,780,0.09,-2320,-0.26,-20390,-5.10
48,空頭出場,2022-01-20 09:00,Vol Bot,18167,1,908400,10,0.00,680,0.07,-2420,-0.27,-20360,-5.09
48,空頭進場,2022-01-20 04:55,S_G_進,18168,1,908400,10,0.00,680,0.07,-2420,-0.27,-20360,-5.09
49,空頭出場,2022-01-20 09:00,Vol Bot,18167,1,910150,1760,0.19,2430,0.27,-670,-0.07,-18580,-4.64
49,空頭進場,2022-01-20 08:45,S_G_進,18203,1,910150,1760,0.19,2430,0.27,-670,-0.07,-18580,-4.64
50,空頭出場,2022-01-20 09:00,Vol Bot,18167,1,908200,-190,-0.02,480,0.05,-1020,-0.11,-18750,-4.69
50,空頭進場,2022-01-20 08:55,S_G_進,18164,1,908200,-190,-0.02,480,0.05,-1020,-0.11,-18750,-4.69
51,空頭出場,2022-01-20 09:15,S_Exit_G,18086,1,908350,4010,0.44,4080,0.45,-2220,-0.24,-14740,-3.68
51,空頭進場,2022-01-20 09:00,S_G_進,18167,1,908350,4010,0.44,4080,0.45,-2220,-0.24,-14740,-3.68
52,空頭出場,2022-01-20 09:30,S_Exit,18151,1,904400,-3190,-0.35,280,0.03,-3170,-0.35,-17930,-4.48
52,空頭進場,2022-01-20 09:20,S_Cmd,18088,1,904400,-3190,-0.35,280,0.03,-3170,-0.35,-17930,-4.48
53,空頭出場,2022-01-20 22:45,Trend Rev,18228,1,910950,-490,-0.05,130,0.01,-720,-0.08,-18420,-4.61
53,空頭進場,2022-01-20 22:40,S_Cmd,18219,1,910950,-490,-0.05,130,0.01,-720,-0.08,-18420,-4.61
54,空頭出場,2022-01-21 03:45,S_Exit,18204,1,912050,1810,0.20,1880,0.21,-170,-0.02,-16650,-4.16
54,空頭進場,2022-01-21 03:15,S_Cmd,18241,1,912050,1810,0.20,1880,0.21,-170,-0.02,-16650,-4.16
55,空頭出場,2022-01-21 04:00,S_Exit_Add,18199,1,911500,1510,0.17,1580,0.17,-20,0.00,-15160,-3.79
55,空頭進場,2022-01-21 03:35,S_Add,18230,1,911500,1510,0.17,1580,0.17,-20,0.00,-15160,-3.79
56,空頭出場,2022-01-21 04:05,S_Exit_Add,18180,1,910950,1910,0.21,1980,0.22,-170,-0.02,-13250,-3.31
56,空頭進場,2022-01-21 03:45,S_Add,18219,1,910950,1910,0.21,1980,0.22,-170,-0.02,-13250,-3.31
57,空頭出場,2022-01-21 04:05,S_Exit_Add,18180,1,910600,1560,0.17,1630,0.18,-170,-0.02,-11670,-2.92
57,空頭進場,2022-01-21 03:50,S_Add,18212,1,910600,1560,0.17,1630,0.18,-170,-0.02,-11670,-2.92
58,空頭出場,2022-01-21 04:05,S_Exit_G,18180,1,910550,1510,0.17,1580,0.17,-170,-0.02,-10140,-2.53
58,空頭進場,2022-01-21 03:55,S_G_進,18211,1,910550,1510,0.17,1580,0.17,-170,-0.02,-10140,-2.53
59,空頭出場,2022-01-21 04:05,S_Exit_G,18180,1,910200,1160,0.13,1230,0.14,-120,-0.01,-8960,-2.24
59,空頭進場,2022-01-21 04:05,S_G_進,18204,1,910200,1160,0.13,1230,0.14,-120,-0.01,-8960,-2.24
60,空頭出場,2022-01-21 04:20,S_Exit,18140,1,909200,2160,0.24,2230,0.25,-370,-0.04,-6820,-1.70
60,空頭進場,2022-01-21 04:10,S_Cmd,18184,1,909200,2160,0.24,2230,0.25,-370,-0.04,-6820,-1.70
61,空頭出場,2022-01-21 04:30,S_Exit_Add,18114,1,908250,2510,0.28,2580,0.28,-20,0.00,-4330,-1.08
61,空頭進場,2022-01-21 04:20,S_Add,18165,1,908250,2510,0.28,2580,0.28,-20,0.00,-4330,-1.08
62,空頭出場,2022-01-21 04:50,S_Exit_Add,18096,1,907000,2160,0.24,2230,0.25,-70,-0.01,-2190,-0.55
62,空頭進場,2022-01-21 04:25,S_Add,18140,1,907000,2160,0.24,2230,0.25,-70,-0.01,-2190,-0.55
63,空頭出場,2022-01-21 04:50,S_Exit_Add,18044,1,906700,4460,0.49,4530,0.50,-20,0.00,2290,0.57
63,空頭進場,2022-01-21 04:30,S_Add,18134,1,906700,4460,0.49,4530,0.50,-20,0.00,2290,0.57
64,空頭出場,2022-01-21 04:50,S_Exit_Add,18044,1,906100,3860,0.43,3930,0.43,-20,0.00,6170,1.54
64,空頭進場,2022-01-21 04:35,S_Add,18122,1,906100,3860,0.43,3930,0.43,-20,0.00,6170,1.54
65,空頭出場,2022-01-21 04:50,S_Exit_G,18044,1,905650,3410,0.38,3480,0.38,-470,-0.05,9600,2.40
65,空頭進場,2022-01-21 04:40,S_G_進,18113,1,905650,3410,0.38,3480,0.38,-470,-0.05,9600,2.40
66,空頭出場,2022-01-21 09:15,Vol Bot,17965,1,900150,1860,0.21,2630,0.29,-1570,-0.17,11440,2.86
66,空頭進場,2022-01-21 09:00,S_Cmd,18003,1,900150,1860,0.21,2630,0.29,-1570,-0.17,11440,2.86
67,空頭出場,2022-01-21 09:20,S_Exit,17928,1,898200,1760,0.20,1830,0.20,-1470,-0.16,13200,3.30
67,空頭進場,2022-01-21 09:10,S_Add,17964,1,898200,1760,0.20,1830,0.20,-1470,-0.16,13200,3.30
68,空頭出場,2022-01-21 12:45,S_Exit_G,17856,1,896800,3960,0.44,4030,0.45,-3970,-0.44,17120,4.28
68,空頭進場,2022-01-21 09:20,S_Add,17936,1,896800,3960,0.44,4030,0.45,-3970,-0.44,17120,4.28
69,空頭出場,2022-01-21 12:50,S_Exit_Add,17846,1,895400,3060,0.34,3130,0.35,-5370,-0.60,20180,5.05
69,空頭進場,2022-01-21 09:50,S_Add,17908,1,895400,3060,0.34,3130,0.35,-5370,-0.60,20180,5.05
70,空頭出場,2022-01-21 13:05,S_Exit_G,17844,1,893850,1610,0.18,1680,0.19,-2670,-0.30,21810,5.45
70,空頭進場,2022-01-21 11:40,S_Add,17877,1,893850,1610,0.18,1680,0.19,-2670,-0.30,21810,5.45
71,空頭出場,2022-01-21 13:15,S_Exit_Add,17838,1,894100,2160,0.24,2230,0.25,-2420,-0.27,23970,5.99
71,空頭進場,2022-01-21 11:45,S_G_進,17882,1,894100,2160,0.24,2230,0.25,-2420,-0.27,23970,5.99
72,空頭出場,2022-01-21 21:00,Vol Bot,17879,1,893150,-840,-0.09,1280,0.14,-4370,-0.49,23150,5.79
72,空頭進場,2022-01-21 12:50,S_G_進,17863,1,893150,-840,-0.09,1280,0.14,-4370,-0.49,23150,5.79
73,空頭出場,2022-01-21 21:00,Vol Bot,17879,1,892250,-1740,-0.20,380,0.04,-5270,-0.59,21430,5.36
73,空頭進場,2022-01-21 13:15,S_Add,17845,1,892250,-1740,-0.20,380,0.04,-5270,-0.59,21430,5.36
74,空頭出場,2022-01-21 23:20,S_Exit,17809,1,893100,2610,0.29,2680,0.30,-2120,-0.24,24000,6.00
74,空頭進場,2022-01-21 22:45,S_Cmd,17862,1,893100,2610,0.29,2680,0.30,-2120,-0.24,24000,6.00
75,空頭出場,2022-01-22 03:40,Vol Bot,17817,1,892000,1110,0.12,2130,0.24,-3870,-0.43,25090,6.27
75,空頭進場,2022-01-21 23:15,S_Add,17840,1,892000,1110,0.12,2130,0.24,-3870,-0.43,25090,6.27
76,空頭出場,2022-01-22 03:40,Vol Bot,17817,1,891750,860,0.10,1880,0.21,-4120,-0.46,25970,6.49
76,空頭進場,2022-01-21 23:20,S_Add,17835,1,891750,860,0.10,1880,0.21,-4120,-0.46,25970,6.49
77,空頭出場,2022-01-22 03:40,Vol Bot,17817,1,890600,-290,-0.03,730,0.08,-420,-0.05,25700,6.43
77,空頭進場,2022-01-22 03:30,S_Add,17812,1,890600,-290,-0.03,730,0.08,-420,-0.05,25700,6.43
78,空頭出場,2022-01-22 03:40,Vol Bot,17817,1,890400,-490,-0.06,530,0.06,-620,-0.07,25230,6.31
78,空頭進場,2022-01-22 03:35,S_G_進,17808,1,890400,-490,-0.06,530,0.06,-620,-0.07,25230,6.31
79,空頭出場,2022-01-24 09:00,S_Exit_Add,17801,1,887900,-2190,-0.25,2880,0.32,-2170,-0.24,22980,5.75
79,空頭進場,2022-01-22 04:10,S_Cmd,17758,1,887900,-2190,-0.25,2880,0.32,-2170,-0.24,22980,5.75
80,空頭出場,2022-01-24 09:00,S_Exit,17808,1,886500,-3940,-0.44,1480,0.17,-3920,-0.44,19060,4.76
80,空頭進場,2022-01-22 04:30,S_Add,17730,1,886500,-3940,-0.44,1480,0.17,-3920,-0.44,19060,4.76
81,空頭出場,2022-01-24 09:25,S_Exit_G,17704,1,885400,160,0.02,380,0.04,-5320,-0.60,19240,4.81
81,空頭進場,2022-01-22 04:55,S_Add,17708,1,885400,160,0.02,380,0.04,-5320,-0.60,19240,4.81
82,空頭出場,2022-01-24 09:55,S_Exit_Add,17823,1,886450,-4740,-0.53,1280,0.14,-4720,-0.53,14520,3.63
82,空頭進場,2022-01-24 08:45,S_G_進,17729,1,886450,-4740,-0.53,1280,0.14,-4720,-0.53,14520,3.63
83,空頭出場,2022-01-24 22:50,S_Exit,17750,1,889850,2310,0.26,2380,0.27,-1120,-0.13,16790,4.20
83,空頭進場,2022-01-24 22:05,S_Cmd,17797,1,889850,2310,0.26,2380,0.27,-1120,-0.13,16790,4.20
84,空頭出場,2022-01-24 23:10,S_Exit_Add,17702,1,888650,3510,0.39,3580,0.40,-570,-0.06,20280,5.07
84,空頭進場,2022-01-24 22:45,S_Add,17773,1,888650,3510,0.39,3580,0.40,-570,-0.06,20280,5.07
85,空頭出場,2022-01-24 23:10,S_Exit_Add,17702,1,888250,3110,0.35,3180,0.36,-620,-0.07,23410,5.85
85,空頭進場,2022-01-24 22:50,S_Add,17765,1,888250,3110,0.35,3180,0.36,-620,-0.07,23410,5.85
86,空頭出場,2022-01-24 23:10,S_Exit_G,17702,1,887500,2360,0.27,2430,0.27,-820,-0.09,25790,6.45
86,空頭進場,2022-01-24 23:00,S_Add,17750,1,887500,2360,0.27,2430,0.27,-820,-0.09,25790,6.45
87,空頭出場,2022-01-25 00:10,S_Exit_Add,17669,1,887100,3610,0.41,3680,0.41,-870,-0.10,29360,7.34
87,空頭進場,2022-01-24 23:05,S_G_進,17742,1,887100,3610,0.41,3680,0.41,-870,-0.10,29360,7.34
88,空頭出場,2022-01-25 00:25,S_Exit_G,17659,1,886350,3360,0.38,3430,0.39,-1620,-0.18,32720,8.18
88,空頭進場,2022-01-24 23:15,S_Add,17727,1,886350,3360,0.38,3430,0.39,-1620,-0.18,32720,8.18
89,空頭出場,2022-01-25 00:35,S_Exit_Add,17641,1,884500,2410,0.27,2480,0.28,-3470,-0.39,35130,8.78
89,空頭進場,2022-01-24 23:20,S_Add,17690,1,884500,2410,0.27,2480,0.28,-3470,-0.39,35130,8.78
90,空頭出場,2022-01-25 00:40,S_Exit_Add,17618,1,885100,4160,0.47,4230,0.48,-170,-0.02,39290,9.82
90,空頭進場,2022-01-25 00:05,S_G_進,17702,1,885100,4160,0.47,4230,0.48,-170,-0.02,39290,9.82
91,空頭出場,2022-01-25 00:40,S_Exit_G,17618,1,883800,2860,0.32,2930,0.33,-1170,-0.13,42170,10.54
91,空頭進場,2022-01-25 00:15,S_G_進,17676,1,883800,2860,0.32,2930,0.33,-1170,-0.13,42170,10.54
92,空頭出場,2022-01-25 00:40,S_Exit_G,17618,1,883700,2760,0.31,2830,0.32,-270,-0.03,44950,11.24
92,空頭進場,2022-01-25 00:35,S_G_進,17674,1,883700,2760,0.31,2830,0.32,-270,-0.03,44950,11.24
93,空頭出場,2022-01-25 00:50,S_Exit_G,17578,1,882050,3110,0.35,3180,0.36,-120,-0.01,48040,12.01
93,空頭進場,2022-01-25 00:40,S_G_進,17641,1,882050,3110,0.35,3180,0.36,-120,-0.01,48040,12.01
94,空頭出場,2022-01-25 01:15,S_Exit_Add,17510,1,881250,5710,0.65,5780,0.66,-220,-0.02,53770,13.44
94,空頭進場,2022-01-25 00:45,S_Add,17625,1,881250,5710,0.65,5780,0.66,-220,-0.02,53770,13.44
95,空頭出場,2022-01-25 02:50,S_Exit_Add,17708,1,878950,-6490,-0.74,3480,0.40,-6470,-0.74,47300,11.83
95,空頭進場,2022-01-25 00:50,S_Add,17579,1,878950,-6490,-0.74,3480,0.40,-6470,-0.74,47300,11.83
96,空頭出場,2022-01-25 18:15,Trend Rev,17646,1,882200,-140,-0.02,5530,0.63,-4820,-0.55,47140,11.79
96,空頭進場,2022-01-25 09:40,S_Cmd,17644,1,882200,-140,-0.02,5530,0.63,-4820,-0.55,47140,11.79
97,空頭出場,2022-01-25 18:15,Trend Rev,17646,1,879600,-2740,-0.31,2930,0.33,-4320,-0.49,44420,11.11
97,空頭進場,2022-01-25 11:30,S_Add,17592,1,879600,-2740,-0.31,2930,0.33,-4320,-0.49,44420,11.11
98,空頭出場,2022-01-25 23:25,S_Exit,17579,1,876150,-2840,-0.32,730,0.08,-2820,-0.32,41580,10.40
98,空頭進場,2022-01-25 22:55,S_Cmd,17523,1,876150,-2840,-0.32,730,0.08,-2820,-0.32,41580,10.40
99,空頭出場,2022-02-07 08:45,S_Exit,17800,1,881300,-8740,-0.99,230,0.03,-8720,-0.99,32840,8.21
99,空頭進場,2022-01-26 04:55,S_Cmd,17626,1,881300,-8740,-0.99,230,0.03,-8720,-0.99,32840,8.21
100,多頭出場,2022-02-08 23:00,L_Exit,17963,1,899200,-1090,-0.12,330,0.04,-1070,-0.12,31750,7.94
100,多頭進場,2022-02-08 22:40,L_Cmd,17984,1,899200,-1090,-0.12,330,0.04,-1070,-0.12,31750,7.94
101,多頭出場,2022-02-09 01:40,L_Exit_G,18035,1,899900,1810,0.20,1880,0.21,-170,-0.02,33500,8.38
101,多頭進場,2022-02-08 23:50,L_Cmd,17998,1,899900,1810,0.20,1880,0.21,-170,-0.02,33500,8.38
102,多頭出場,2022-02-09 08:45,L_Exit,18075,1,900650,3060,0.34,3130,0.35,-1170,-0.13,36580,9.15
102,多頭進場,2022-02-09 00:05,L_Add,18013,1,900650,3060,0.34,3130,0.35,-1170,-0.13,36580,9.15
103,多頭出場,2022-02-09 08:45,L_Exit_Add,18075,1,901000,2710,0.30,2780,0.31,-1520,-0.17,39310,9.83
103,多頭進場,2022-02-09 00:20,L_Add,18020,1,901000,2710,0.30,2780,0.31,-1520,-0.17,39310,9.83
104,多頭出場,2022-02-09 08:45,L_Exit_Add,18075,1,901150,2560,0.28,2630,0.29,-1670,-0.19,41890,10.47
104,多頭進場,2022-02-09 01:00,L_G_進,18023,1,901150,2560,0.28,2630,0.29,-1670,-0.19,41890,10.47
105,多頭出場,2022-02-09 10:30,L_Exit,18051,1,904600,-2090,-0.23,630,0.07,-2070,-0.23,39800,9.95
105,多頭進場,2022-02-09 09:05,L_Cmd,18092,1,904600,-2090,-0.23,630,0.07,-2070,-0.23,39800,9.95
106,多頭出場,2022-02-09 15:00,L_Exit_G,18173,1,906250,2360,0.26,2430,0.27,-620,-0.07,42100,10.53
106,多頭進場,2022-02-09 12:25,L_Cmd,18125,1,906250,2360,0.26,2430,0.27,-620,-0.07,42100,10.53
107,多頭出場,2022-02-09 16:20,L_Exit,18179,1,907300,1610,0.18,1680,0.19,-20,0.00,43730,10.93
