交易 #,類型,日期和時間,訊號,價格 TWD,大小（數量）,大小（值）,淨損益 TWD,淨損益 %,有利波動 TWD,有利波動 %,不利波動 TWD,不利波動 %,累積損益 TWD,累積損益 %
10,多頭進場,2022-01-13 00:55,L_Cmd,18421,1,921050,-1540,-0.17,1430,0.16,-1570,-0.17,-5350,-1.34
11,多頭出場,2022-01-13 09:55,L_Exit,18403,1,923400,-3290,-0.36,830,0.09,-3270,-0.35,-8640,-2.16
11,多頭進場,2022-01-13 09:45,L_Cmd,18468,1,923400,-3290,-0.36,830,0.09,-3270,-0.35,-8640,-2.16
12,多頭出場,2022-01-13 22:20,L_Add_BE,18576,1,928450,310,0.03,1080,0.12,-120,-0.01,-8390,-2.10
12,多頭進場,2022-01-13 21:15,L_Cmd,18569,1,928450,310,0.03,1080,0.12,-120,-0.01,-8390,-2.10
13,多頭出場,2022-01-13 22:20,L_Add_BE,18576,1,929000,-240,-0.03,530,0.06,-320,-0.03,-8610,-2.15
13,多頭進場,2022-01-13 21:35,L_Add,18580,1,929000,-240,-0.03,530,0.06,-320,-0.03,-8610,-2.15
14,多頭出場,2022-01-13 22:30,L_Exit,18602,1,929200,860,0.09,930,0.10,-670,-0.07,-7730,-1.93
14,多頭進場,2022-01-13 21:50,L_Add,18584,1,929200,860,0.09,930,0.10,-670,-0.07,-7730,-1.93
15,多頭出場,2022-01-13 22:30,L_Exit_G,18602,1,929250,810,0.09,880,0.09,-720,-0.08,-6900,-1.72
15,多頭進場,2022-01-13 21:55,L_G_進,18585,1,929250,810,0.09,880,0.09,-720,-0.08,-6900,-1.72
16,多頭出場,2022-01-13 22:50,L_Exit_G,18642,1,929700,2360,0.25,2430,0.26,-220,-0.02,-4600,-1.15
16,多頭進場,2022-01-13 22:35,L_Cmd,18594,1,929700,2360,0.25,2430,0.26,-220,-0.02,-4600,-1.15
17,多頭出場,2022-01-13 23:05,L_BE,18619,1,930950,-40,0.00,1530,0.16,-670,-0.07,-4640,-1.16
17,多頭進場,2022-01-13 22:40,L_Add,18619,1,930950,-40,0.00,1530,0.16,-670,-0.07,-4640,-1.16
18,多頭出場,2022-01-13 23:10,L_Add_BE,18615,1,931050,-340,-0.04,1430,0.15,-520,-0.06,-4960,-1.24
18,多頭進場,2022-01-13 22:45,L_Add,18621,1,931050,-340,-0.04,1430,0.15,-520,-0.06,-4960,-1.24
19,多頭出場,2022-01-13 23:10,L_Add_BE,18615,1,931100,-390,-0.04,1380,0.15,-570,-0.06,-5330,-1.33
19,多頭進場,2022-01-13 22:50,L_G_進,18622,1,931100,-390,-0.04,1380,0.15,-570,-0.06,-5330,-1.33
20,多頭出場,2022-01-13 23:35,L_G_Cut,18591,1,932050,-2540,-0.27,430,0.05,-2970,-0.32,-7850,-1.96
20,多頭進場,2022-01-13 22:55,L_G_進,18641,1,932050,-2540,-0.27,430,0.05,-2970,-0.32,-7850,-1.96
21,多頭出場,2022-01-14 01:20,L_Exit,18561,1,930200,-2190,-0.24,780,0.08,-2170,-0.23,-10040,-2.51
21,多頭進場,2022-01-14 00:35,L_Cmd,18604,1,930200,-2190,-0.24,780,0.08,-2170,-0.23,-10040,-2.51
22,多頭出場,2022-01-14 04:10,Trend Rev,18563,1,929800,-1690,-0.18,580,0.06,-1720,-0.18,-11730,-2.93
22,多頭進場,2022-01-14 03:05,L_Cmd,18596,1,929800,-1690,-0.18,580,0.06,-1720,-0.18,-11730,-2.93
23,空頭出場,2022-01-14 13:20,S_Exit,18364,1,913400,-4840,-0.53,2430,0.27,-4820,-0.53,-16570,-4.14
23,空頭進場,2022-01-14 09:45,S_Cmd,18268,1,913400,-4840,-0.53,2430,0.27,-4820,-0.53,-16570,-4.14
24,多頭出場,2022-01-15 01:50,Trend Rev,18378,1,920800,-1940,-0.21,1280,0.14,-2120,-0.23,-18510,-4.63
24,多頭進場,2022-01-14 23:00,L_Cmd,18416,1,920800,-1940,-0.21,1280,0.14,-2120,-0.23,-18510,-4.63
25,多頭出場,2022-01-15 03:30,Trend Rev,18386,1,920200,-940,-0.10,180,0.02,-920,-0.10,-19450,-4.86
25,多頭進場,2022-01-15 03:10,L_Cmd,18404,1,920200,-940,-0.10,180,0.02,-920,-0.10,-19450,-4.86
26,多頭出場,2022-01-18 01:25,L_Exit_Add,18514,1,926000,-340,-0.04,1580,0.17,-970,-0.10,-19810,-4.95
26,多頭進場,2022-01-17 13:25,L_Cmd,18520,1,926000,-340,-0.04,1580,0.17,-970,-0.10,-19810,-4.95
27,多頭出場,2022-01-18 01:30,Trend Rev,18512,1,926850,-1290,-0.14,180,0.02,-1420,-0.15,-21080,-5.27
27,多頭進場,2022-01-17 21:05,L_Add,18537,1,926850,-1290,-0.14,180,0.02,-1420,-0.15,-21080,-5.27
28,多頭出場,2022-01-18 08:55,L_Exit,18520,1,927300,-1340,-0.14,380,0.04,-1320,-0.14,-22420,-5.60
28,多頭進場,2022-01-18 08:50,L_Cmd,18546,1,927300,-1340,-0.14,380,0.04,-1320,-0.14,-22420,-5.60
29,多頭出場,2022-01-18 11:40,Trend Rev,18519,1,927050,-1140,-0.12,2080,0.22,-1520,-0.16,-23580,-5.89
29,多頭進場,2022-01-18 09:40,L_Cmd,18541,1,927050,-1140,-0.12,2080,0.22,-1520,-0.16,-23580,-5.89
30,多頭出場,2022-01-18 11:40,Trend Rev,18519,1,928550,-2640,-0.28,580,0.06,-3020,-0.33,-26200,-6.55
30,多頭進場,2022-01-18 09:45,L_Add,18571,1,928550,-2640,-0.28,580,0.06,-3020,-0.33,-26200,-6.55
31,空頭出場,2022-01-18 17:15,S_Exit,18280,1,917400,3360,0.37,3430,0.37,-20,0.00,-22840,-5.71
31,空頭進場,2022-01-18 13:45,S_Cmd,18348,1,917400,3360,0.37,3430,0.37,-20,0.00,-22840,-5.71
32,空頭出場,2022-01-18 23:10,S_Exit,18307,1,914300,-1090,-0.12,1080,0.12,-1070,-0.12,-23950,-5.99
32,空頭進場,2022-01-18 22:35,S_Cmd,18286,1,914300,-1090,-0.12,1080,0.12,-1070,-0.12,-23950,-5.99
33,空頭出場,2022-01-19 01:45,S_Exit_Add,18239,1,913650,1660,0.18,1730,0.19,-2070,-0.23,-22270,-5.57
33,空頭進場,2022-01-18 22:50,S_Add,18273,1,913650,1660,0.18,1730,0.19,-2070,-0.23,-22270,-5.57
34,空頭出場,2022-01-19 08:45,S_Exit,18194,1,911700,1960,0.21,2030,0.22,-820,-0.09,-20330,-5.08
34,空頭進場,2022-01-19 04:20,S_Cmd,18234,1,911700,1960,0.21,2030,0.22,-820,-0.09,-20330,-5.08
35,空頭出場,2022-01-19 09:05,S_Add_BE,18238,1,910950,-990,-0.11,1480,0.16,-1570,-0.17,-21300,-5.32
35,空頭進場,2022-01-19 04:45,S_Add,18219,1,910950,-990,-0.11,1480,0.16,-1570,-0.17,-21300,-5.32
36,空頭出場,2022-01-19 11:45,S_Exit,18163,1,911150,2960,0.32,3030,0.33,-820,-0.09,-18380,-4.59
36,空頭進場,2022-01-19 11:10,S_Cmd,18223,1,911150,2960,0.32,3030,0.33,-820,-0.09,-18380,-4.59
37,空頭出場,2022-01-19 12:00,S_Add_BE,18193,1,910250,560,0.06,2130,0.23,-670,-0.07,-17820,-4.45
37,空頭進場,2022-01-19 11:30,S_Add,18205,1,910250,560,0.06,2130,0.23,-670,-0.07,-17820,-4.45
38,空頭出場,2022-01-19 12:00,S_Add_BE,18193,1,909650,-40,0.00,1530,0.17,-470,-0.05,-17840,-4.46
38,空頭進場,2022-01-19 11:45,S_Add,18193,1,909650,-40,0.00,1530,0.17,-470,-0.05,-17840,-4.46
39,空頭出場,2022-01-19 12:00,S_Add_BE,18193,1,908400,-1290,-0.14,130,0.01,-1720,-0.19,-19110,-4.78
39,空頭進場,2022-01-19 11:50,S_Add,18168,1,908400,-1290,-0.14,130,0.01,-1720,-0.19,-19110,-4.78
40,空頭出場,2022-01-19 17:15,S_Exit,18207,1,908050,-2340,-0.26,1230,0.14,-2320,-0.26,-21450,-5.36
40,空頭進場,2022-01-19 15:00,S_Cmd,18161,1,908050,-2340,-0.26,1230,0.14,-2320,-0.26,-21450,-5.36
41,空頭出場,2022-01-20 00:30,S_Add_BE,18199,1,910600,610,0.07,1630,0.18,-220,-0.02,-20900,-5.22
41,空頭進場,2022-01-19 23:30,S_Cmd,18212,1,910600,610,0.07,1630,0.18,-220,-0.02,-20900,-5.22
42,空頭出場,2022-01-20 00:30,S_Add_BE,18199,1,909800,-190,-0.02,830,0.09,-920,-0.10,-21070,-5.27
42,空頭進場,2022-01-19 23:40,S_Add,18196,1,909800,-190,-0.02,830,0.09,-920,-0.10,-21070,-5.27
43,空頭出場,2022-01-20 01:05,Trend Rev,18217,1,909550,-1340,-0.15,580,0.06,-1620,-0.18,-22390,-5.60
43,空頭進場,2022-01-19 23:50,S_Add,18191,1,909550,-1340,-0.15,580,0.06,-1620,-0.18,-22390,-5.60
44,空頭出場,2022-01-20 01:05,Trend Rev,18217,1,909350,-1540,-0.17,380,0.04,-1820,-0.20,-23910,-5.98
44,空頭進場,2022-01-20 00:15,S_G_進,18187,1,909350,-1540,-0.17,380,0.04,-1820,-0.20,-23910,-5.98
45,空頭出場,2022-01-20 04:55,S_Exit,18155,1,909500,1710,0.19,1780,0.20,-1120,-0.12,-22260,-5.56
45,空頭進場,2022-01-20 03:10,S_Cmd,18190,1,909500,1710,0.19,1780,0.20,-1120,-0.12,-22260,-5.56
46,空頭出場,2022-01-20 08:45,S_Exit_G,18171,1,908950,360,0.04,1230,0.14,-1870,-0.21,-21900,-5.47
46,空頭進場,2022-01-20 03:25,S_Add,18179,1,908950,360,0.04,1230,0.14,-1870,-0.21,-21900,-5.47
47,空頭出場,2022-01-20 08:55,S_Exit_G,18155,1,908500,710,0.08,780,0.09,-2320,-0.26,-21190,-5.30
47,空頭進場,2022-01-20 04:35,S_Add,18170,1,908500,710,0.08,780,0.09,-2320,-0.26,-21190,-5.30
48,空頭出場,2022-01-20 09:15,S_Exit_Add,18086,1,908400,4060,0.45,4130,0.45,-2420,-0.27,-17130,-4.28
48,空頭進場,2022-01-20 04:55,S_G_進,18168,1,908400,4060,0.45,4130,0.45,-2420,-0.27,-17130,-4.28
49,空頭出場,2022-01-20 09:15,S_Exit_Add,18086,1,910150,5810,0.64,5880,0.65,-670,-0.07,-11300,-2.82
49,空頭進場,2022-01-20 08:45,S_G_進,18203,1,910150,5810,0.64,5880,0.65,-670,-0.07,-11300,-2.82
50,空頭出場,2022-01-20 09:15,S_Exit_G,18086,1,908200,3860,0.43,3930,0.43,-2370,-0.26,-7420,-1.85
50,空頭進場,2022-01-20 08:55,S_G_進,18164,1,908200,3860,0.43,3930,0.43,-2370,-0.26,-7420,-1.85
51,空頭出場,2022-01-20 09:15,S_Exit_G,18086,1,908350,4010,0.44,4080,0.45,-2220,-0.24,-3390,-0.85
51,空頭進場,2022-01-20 09:00,S_G_進,18167,1,908350,4010,0.44,4080,0.45,-2220,-0.24,-3390,-0.85
52,空頭出場,2022-01-20 09:30,S_Exit,18151,1,904400,-3190,-0.35,280,0.03,-3170,-0.35,-6580,-1.64
52,空頭進場,2022-01-20 09:20,S_Cmd,18088,1,904400,-3190,-0.35,280,0.03,-3170,-0.35,-6580,-1.64
53,空頭出場,2022-01-20 22:45,Trend Rev,18228,1,910950,-490,-0.05,130,0.01,-720,-0.08,-7070,-1.77
53,空頭進場,2022-01-20 22:40,S_Cmd,18219,1,910950,-490,-0.05,130,0.01,-720,-0.08,-7070,-1.77
54,空頭出場,2022-01-21 03:45,S_Exit,18204,1,912050,1810,0.20,1880,0.21,-170,-0.02,-5300,-1.32
54,空頭進場,2022-01-21 03:15,S_Cmd,18241,1,912050,1810,0.20,1880,0.21,-170,-0.02,-5300,-1.32
55,空頭出場,2022-01-21 04:00,S_Exit_Add,18199,1,911500,1510,0.17,1580,0.17,-20,0.00,-3810,-0.95
55,空頭進場,2022-01-21 03:35,S_Add,18230,1,911500,1510,0.17,1580,0.17,-20,0.00,-3810,-0.95
56,空頭出場,2022-01-21 04:05,S_Exit_Add,18180,1,910950,1910,0.21,1980,0.22,-170,-0.02,-1900,-0.47
56,空頭進場,2022-01-21 03:45,S_Add,18219,1,910950,1910,0.21,1980,0.22,-170,-0.02,-1900,-0.47
57,空頭出場,2022-01-21 04:05,S_Exit_Add,18180,1,910600,1560,0.17,1630,0.18,-170,-0.02,-320,-0.08
57,空頭進場,2022-01-21 03:50,S_Add,18212,1,910600,1560,0.17,1630,0.18,-170,-0.02,-320,-0.08
58,空頭出場,2022-01-21 04:05,S_Exit_G,18180,1,910550,1510,0.17,1580,0.17,-170,-0.02,1210,0.30
58,空頭進場,2022-01-21 03:55,S_G_進,18211,1,910550,1510,0.17,1580,0.17,-170,-0.02,1210,0.30
59,空頭出場,2022-01-21 04:05,S_Exit_G,18180,1,910200,1160,0.13,1230,0.14,-120,-0.01,2390,0.60
59,空頭進場,2022-01-21 04:05,S_G_進,18204,1,910200,1160,0.13,1230,0.14,-120,-0.01,2390,0.60
60,空頭出場,2022-01-21 04:20,S_Exit,18140,1,909200,2160,0.24,2230,0.25,-370,-0.04,4530,1.13
60,空頭進場,2022-01-21 04:10,S_Cmd,18184,1,909200,2160,0.24,2230,0.25,-370,-0.04,4530,1.13
61,空頭出場,2022-01-21 04:30,S_Exit_Add,18114,1,908250,2510,0.28,2580,0.28,-20,0.00,7020,1.76
61,空頭進場,2022-01-21 04:20,S_Add,18165,1,908250,2510,0.28,2580,0.28,-20,0.00,7020,1.76
62,空頭出場,2022-01-21 04:50,S_Exit_Add,18096,1,907000,2160,0.24,2230,0.25,-70,-0.01,9160,2.29
62,空頭進場,2022-01-21 04:25,S_Add,18140,1,907000,2160,0.24,2230,0.25,-70,-0.01,9160,2.29
63,空頭出場,2022-01-21 04:50,S_Exit_Add,18044,1,906700,4460,0.49,4530,0.50,-20,0.00,13640,3.41
63,空頭進場,2022-01-21 04:30,S_Add,18134,1,906700,4460,0.49,4530,0.50,-20,0.00,13640,3.41
64,空頭出場,2022-01-21 04:50,S_Exit_Add,18044,1,906100,3860,0.43,3930,0.43,-20,0.00,17520,4.38
64,空頭進場,2022-01-21 04:35,S_Add,18122,1,906100,3860,0.43,3930,0.43,-20,0.00,17520,4.38
65,空頭出場,2022-01-21 04:50,S_Exit_G,18044,1,905650,3410,0.38,3480,0.38,-470,-0.05,20950,5.24
65,空頭進場,2022-01-21 04:40,S_G_進,18113,1,905650,3410,0.38,3480,0.38,-470,-0.05,20950,5.24
66,空頭出場,2022-01-21 09:20,S_Exit,17928,1,900150,3710,0.41,3780,0.42,-1570,-0.17,24620,6.16
66,空頭進場,2022-01-21 09:00,S_Cmd,18003,1,900150,3710,0.41,3780,0.42,-1570,-0.17,24620,6.16
67,空頭出場,2022-01-21 09:30,S_Add_BE,17983,1,898200,-990,-0.11,1830,0.20,-1470,-0.16,23650,5.91
67,空頭進場,2022-01-21 09:10,S_Add,17964,1,898200,-990,-0.11,1830,0.20,-1470,-0.16,23650,5.91
68,空頭出場,2022-01-21 09:30,S_Add_BE,17983,1,896800,-2390,-0.27,430,0.05,-2620,-0.29,21280,5.32
68,空頭進場,2022-01-21 09:20,S_Add,17936,1,896800,-2390,-0.27,430,0.05,-2620,-0.29,21280,5.32
69,空頭出場,2022-01-21 10:05,S_Exit,18003,1,895400,-4790,-0.53,230,0.03,-4770,-0.53,16490,4.12
69,空頭進場,2022-01-21 09:50,S_Cmd,17908,1,895400,-4790,-0.53,230,0.03,-4770,-0.53,16490,4.12
70,空頭出場,2022-01-21 15:25,S_Exit,17945,1,893850,-3440,-0.38,1980,0.22,-3420,-0.38,13030,3.26
70,空頭進場,2022-01-21 11:40,S_Cmd,17877,1,893850,-3440,-0.38,1980,0.22,-3420,-0.38,13030,3.26
71,空頭出場,2022-01-21 23:30,S_Add_BE,17846,1,892250,-90,-0.01,1830,0.21,-5270,-0.59,12960,3.24
71,空頭進場,2022-01-21 13:15,S_Add,17845,1,892250,-90,-0.01,1830,0.21,-5270,-0.59,12960,3.24
72,空頭出場,2022-01-24 08:50,S_Add_BE,17772,1,887900,-740,-0.08,2880,0.32,-1720,-0.19,12160,3.04
72,空頭進場,2022-01-22 04:10,S_Cmd,17758,1,887900,-740,-0.08,2880,0.32,-1720,-0.19,12160,3.04
73,空頭出場,2022-01-24 08:50,S_Add_BE,17772,1,886500,-2140,-0.24,1480,0.17,-3120,-0.35,10040,2.51
73,空頭進場,2022-01-22 04:30,S_Add,17730,1,886500,-2140,-0.24,1480,0.17,-3120,-0.35,10040,2.51
74,空頭出場,2022-01-24 09:00,S_Exit,17808,1,885400,-5040,-0.57,380,0.04,-5020,-0.57,5020,1.26
74,空頭進場,2022-01-22 04:55,S_Add,17708,1,885400,-5040,-0.57,380,0.04,-5020,-0.57,5020,1.26
75,空頭出場,2022-01-24 09:25,S_Exit_G,17704,1,886450,1210,0.14,1280,0.14,-4270,-0.48,6250,1.56
75,空頭進場,2022-01-24 08:45,S_G_進,17729,1,886450,1210,0.14,1280,0.14,-4270,-0.48,6250,1.56
76,空頭出場,2022-01-24 22:50,S_Exit,17750,1,889850,2310,0.26,2380,0.27,-1120,-0.13,8520,2.13
76,空頭進場,2022-01-24 22:05,S_Cmd,17797,1,889850,2310,0.26,2380,0.27,-1120,-0.13,8520,2.13
77,空頭出場,2022-01-24 23:10,S_Exit_Add,17702,1,888650,3510,0.39,3580,0.40,-570,-0.06,12010,3.00
77,空頭進場,2022-01-24 22:45,S_Add,17773,1,888650,3510,0.39,3580,0.40,-570,-0.06,12010,3.00
78,空頭出場,2022-01-24 23:10,S_Exit_Add,17702,1,888250,3110,0.35,3180,0.36,-620,-0.07,15140,3.79
78,空頭進場,2022-01-24 22:50,S_Add,17765,1,888250,3110,0.35,3180,0.36,-620,-0.07,15140,3.79
79,空頭出場,2022-01-24 23:10,S_Exit_G,17702,1,887500,2360,0.27,2430,0.27,-820,-0.09,17520,4.38
79,空頭進場,2022-01-24 23:00,S_Add,17750,1,887500,2360,0.27,2430,0.27,-820,-0.09,17520,4.38
80,空頭出場,2022-01-24 23:25,S_Add_BE,17731,1,887100,510,0.06,2680,0.30,-320,-0.04,18010,4.50
80,空頭進場,2022-01-24 23:05,S_G_進,17742,1,887100,510,0.06,2680,0.30,-320,-0.04,18010,4.50
81,空頭出場,2022-01-24 23:25,S_Add_BE,17731,1,886350,-240,-0.03,1930,0.22,-220,-0.02,17790,4.45
81,空頭進場,2022-01-24 23:15,S_Add,17727,1,886350,-240,-0.03,1930,0.22,-220,-0.02,17790,4.45
82,空頭出場,2022-01-24 23:25,S_Add_BE,17731,1,884500,-2090,-0.24,80,0.01,-2070,-0.23,15720,3.93
82,空頭進場,2022-01-24 23:20,S_Add,17690,1,884500,-2090,-0.24,80,0.01,-2070,-0.23,15720,3.93
83,空頭出場,2022-01-25 00:50,S_Exit,17578,1,884400,5460,0.62,5530,0.63,-570,-0.06,21120,5.28
83,空頭進場,2022-01-25 00:10,S_Cmd,17688,1,884400,5460,0.62,5530,0.63,-570,-0.06,21120,5.28
84,空頭出場,2022-01-25 01:10,S_Exit_Add,17551,1,882050,4460,0.51,4530,0.51,-120,-0.01,25600,6.40
84,空頭進場,2022-01-25 00:40,S_Add,17641,1,882050,4460,0.51,4530,0.51,-120,-0.01,25600,6.40
85,空頭出場,2022-01-25 01:15,S_Exit_Add,17510,1,881250,5710,0.65,5780,0.66,-220,-0.02,31330,7.83
85,空頭進場,2022-01-25 00:45,S_Add,17625,1,881250,5710,0.65,5780,0.66,-220,-0.02,31330,7.83
86,空頭出場,2022-01-25 01:15,S_Exit_G,17510,1,878950,3410,0.39,3480,0.40,-2420,-0.28,34760,8.69
86,空頭進場,2022-01-25 00:50,S_G_進,17579,1,878950,3410,0.39,3480,0.40,-2420,-0.28,34760,8.69
87,空頭出場,2022-01-25 16:15,S_Add_BE,17596,1,882200,2360,0.27,5530,0.63,-4820,-0.55,37100,9.28
87,空頭進場,2022-01-25 09:40,S_Cmd,17644,1,882200,2360,0.27,5530,0.63,-4820,-0.55,37100,9.28
88,空頭出場,2022-01-25 18:15,Trend Rev,17646,1,879600,-2740,-0.31,2930,0.33,-4320,-0.49,34380,8.60
88,空頭進場,2022-01-25 11:30,S_Add,17592,1,879600,-2740,-0.31,2930,0.33,-4320,-0.49,34380,8.60
89,空頭出場,2022-01-25 23:25,S_Exit,17579,1,876150,-2840,-0.32,730,0.08,-2820,-0.32,31540,7.89
89,空頭進場,2022-01-25 22:55,S_Cmd,17523,1,876150,-2840,-0.32,730,0.08,-2820,-0.32,31540,7.89
90,空頭出場,2022-02-07 08:45,S_Exit,17800,1,881300,-8740,-0.99,230,0.03,-8720,-0.99,22800,5.70
90,空頭進場,2022-01-26 04:55,S_Cmd,17626,1,881300,-8740,-0.99,230,0.03,-8720,-0.99,22800,5.70
91,多頭出場,2022-02-08 23:00,L_Exit,17963,1,899200,-1090,-0.12,330,0.04,-1070,-0.12,21710,5.43
91,多頭進場,2022-02-08 22:40,L_Cmd,17984,1,899200,-1090,-0.12,330,0.04,-1070,-0.12,21710,5.43
92,多頭出場,2022-02-09 01:10,L_Add_BE,18015,1,899900,810,0.09,1580,0.18,-170,-0.02,22460,5.62
92,多頭進場,2022-02-08 23:50,L_Cmd,17998,1,899900,810,0.09,1580,0.18,-170,-0.02,22460,5.62
93,多頭出場,2022-02-09 01:10,L_Add_BE,18015,1,900650,60,0.01,830,0.09,-220,-0.02,22540,5.64
93,多頭進場,2022-02-09 00:05,L_Add,18013,1,900650,60,0.01,830,0.09,-220,-0.02,22540,5.64
94,多頭出場,2022-02-09 01:40,L_Exit_G,18035,1,901000,710,0.08,780,0.09,-570,-0.06,23270,5.82
94,多頭進場,2022-02-09 00:20,L_Add,18020,1,901000,710,0.08,780,0.09,-570,-0.06,23270,5.82
95,多頭出場,2022-02-09 08:45,L_Exit,18075,1,901150,2560,0.28,2630,0.29,-1670,-0.19,25850,6.46
95,多頭進場,2022-02-09 01:00,L_G_進,18023,1,901150,2560,0.28,2630,0.29,-1670,-0.19,25850,6.46
96,多頭出場,2022-02-09 10:30,L_Exit,18051,1,904600,-2090,-0.23,630,0.07,-2070,-0.23,23760,5.94
96,多頭進場,2022-02-09 09:05,L_Cmd,18092,1,904600,-2090,-0.23,630,0.07,-2070,-0.23,23760,5.94
97,多頭出場,2022-02-09 15:00,L_Exit_G,18173,1,906250,2360,0.26,2430,0.27,-620,-0.07,26060,6.52
97,多頭進場,2022-02-09 12:25,L_Cmd,18125,1,906250,2360,0.26,2430,0.27,-620,-0.07,26060,6.52
98,多頭出場,2022-02-09 16:20,L_Exit,18179,1,907300,1610,0.18,1680,0.19,-20,0.00,27690,6.92
98,多頭進場,2022-02-09 13:05,L_Add,18146,1,907300,1610,0.18,1680,0.19,-20,0.00,27690,6.92
99,多頭出場,2022-02-09 16:50,L_Exit_Add,18196,1,908050,1710,0.19,1780,0.20,-720,-0.08,29420,7.36
99,多頭進場,2022-02-09 13:10,L_Add,18161,1,908050,1710,0.19,1780,0.20,-720,-0.08,29420,7.36
100,多頭出場,2022-02-09 17:00,L_Exit_Add,18209,1,908050,2360,0.26,2430,0.27,-720,-0.08,31800,7.95
100,多頭進場,2022-02-09 13:15,L_G_進,18161,1,908050,2360,0.26,2430,0.27,-720,-0.08,31800,7.95
101,多頭出場,2022-02-09 22:00,L_Exit,18213,1,911400,-790,-0.09,130,0.01,-770,-0.08,31010,7.75
101,多頭進場,2022-02-09 21:15,L_Cmd,18228,1,911400,-790,-0.09,130,0.01,-770,-0.08,31010,7.75
102,多頭出場,2022-02-10 00:55,L_Exit,18194,1,911300,-1640,-0.18,480,0.05,-1620,-0.18,29370,7.34
102,多頭進場,2022-02-10 00:00,L_Cmd,18226,1,911300,-1640,-0.18,480,0.05,-1620,-0.18,29370,7.34
103,多頭出場,2022-02-10 12:35,L_Exit_G,18261,1,910200,2810,0.31,2880,0.32,-420,-0.05,32120,8.03
103,多頭進場,2022-02-10 11:10,L_Cmd,18204,1,910200,2810,0.31,2880,0.32,-420,-0.05,32120,8.03
104,多頭出場,2022-02-10 13:00,L_Exit_G,18274,1,911500,2160,0.24,2230,0.24,-1220,-0.13,34280,8.57
104,多頭進場,2022-02-10 11:20,L_Add,18230,1,911500,2160,0.24,2230,0.24,-1220,-0.13,34280,8.57
105,多頭出場,2022-02-10 13:15,L_Exit,18286,1,912150,2110,0.23,2180,0.24,-120,-0.01,36390,9.10
105,多頭進場,2022-02-10 12:25,L_Add,18243,1,912150,2110,0.23,2180,0.24,-120,-0.01,36390,9.10
106,多頭出場,2022-02-10 13:15,L_Exit_Add,18286,1,912400,1860,0.20,1930,0.21,-220,-0.02,38270,9.57
106,多頭進場,2022-02-10 12:30,L_G_進,18248,1,912400,1860,0.20,1930,0.21,-220,-0.02,38270,9.57
107,多頭出場,2022-02-10 13:15,L_Exit_G,18286,1,913050,1210,0.13,1280,0.14,-120,-0.01,39500,9.88
107,多頭進場,2022-02-10 13:00,L_G_進,18261,1,913050,1210,0.13,1280,0.14,-120,-0.01,39500,9.88
